open,high,low,close,vol,divs,stock_splits
5981.25,6004.0,5967.5,5996.5,125609,0.0,0.0
5999.0,6005.25,5975.5,6002.0,76177,0.0,0.0
6001.75,6002.5,5963.5,5966.25,72484,0.0,0.0
5965.25,5978.25,5945.25,5974.0,268013,0.0,0.0
5999.25,6018.25,5967.25,5986.75,235721,0.0,0.0
5989.75,6004.75,5975.0,5997.0,212483,0.0,0.0
5997.0,6000.5,5930.5,5978.5,347504,0.0,0.0
5976.0,5980.25,5919.25,5945.25,343404,0.0,0.0
5944.25,5945.5,5911.0,5935.75,272649,0.0,0.0
5930.75,5954.25,5842.0,5876.5,447828,0.0,0.0
5878.75,5912.5,5862.75,5892.5,343472,0.0,0.0
5889.75,5963.0,5886.5,5941.0,349282,0.0,0.0
5936.0,5948.25,5911.25,5938.5,268097,0.0,0.0
5939.25,5985.5,5933.0,5982.5,275661,0.0,0.0
5984.0,6009.75,5958.5,5980.5,269518,0.0,0.0
5985.5,6004.75,5978.75,5998.0,207901,0.0,0.0
5999.0,6015.5,5979.5,6004.0,236714,0.0,0.0
6005.0,6068.0,6001.0,6065.75,254723,0.0,0.0
6062.25,6071.5,6037.5,6064.25,232608,0.0,0.0
6062.5,6084.0,6054.75,6064.5,155751,0.0,0.0
6062.25,6088.5,6039.0,6065.25,238961,0.0,0.0
6064.5,6086.0,6053.25,6082.5,180901,0.0,0.0
6083.5,6097.0,6066.5,6074.75,200082,0.0,0.0
6073.0,6104.0,6068.5,6099.75,178530,0.0,0.0
6101.5,6121.5,6098.0,6120.25,167591,0.0,0.0
6119.75,6125.5,6105.0,6123.75,154430,0.0,0.0
6122.25,6132.75,6108.0,6119.25,180414,0.0,0.0
6121.25,6121.75,6051.25,6097.75,332212,0.0,0.0
6097.75,6129.5,6090.5,6111.0,222217,0.0,0.0
6109.5,6128.0,6060.5,6064.75,247882,0.0,0.0
6064.75,6092.5,6057.0,6079.5,235526,0.0,0.0
6073.5,6087.5,6011.0,6064.5,436671,0.0,0.0
6065.0,6096.25,6035.0,6084.75,320283,0.0,0.0
6092.0,6225.75,6078.75,6215.25,435844,0.0,0.0
6209.5,6251.5,6202.25,6224.25,360344,0.0,0.0
6221.75,6258.75,6219.25,6249.75,239132,0.0,0.0
6249.75,6284.5,6223.5,6240.75,346061,0.0,0.0
6230.0,6263.0,6192.5,6235.75,356528,0.0,0.0
6252.5,6296.75,6236.0,6290.5,301691,0.0,0.0
6285.25,6317.5,6268.0,6313.5,218392,0.0,0.0
6311.5,6331.5,6296.25,6316.0,284157,0.0,0.0
6310.5,6345.5,6301.5,6341.5,218248,0.0,0.0
6342.25,6351.5,6244.75,6314.5,550267,0.0,0.0
6312.75,6321.0,6281.0,6309.25,266728,0.0,0.0
6312.5,6325.0,6281.0,6312.0,229366,0.0,0.0
6310.75,6318.25,6262.75,6293.5,342800,0.0,0.0
6293.5,6294.75,6230.75,6266.25,399624,0.0,0.0
6264.5,6358.5,6260.75,6341.0,339694,0.0,0.0
6342.75,6351.75,6308.5,6313.25,275846,0.0,0.0
6312.0,6329.25,6291.25,6316.0,203721,0.0,0.0
6315.75,6385.25,6311.25,6379.5,216030,0.0,0.0
6381.25,6395.25,6375.25,6389.5,116314,0.0,0.0
6388.25,6416.0,6375.75,6413.5,118443,0.0,0.0
6414.25,6424.5,6394.75,6413.25,204123,0.0,0.0
6413.25,6429.5,6388.75,6420.25,307329,0.0,0.0
6423.5,6428.5,6283.0,6305.5,625761,0.0,0.0
6306.5,6377.5,6289.0,6369.0,457769,0.0,0.0
6353.75,6369.0,6246.0,6346.25,608005,0.0,0.0
6371.0,6391.75,6250.75,6265.25,520744,0.0,0.0
6255.5,6339.75,6231.75,6271.75,443788,0.0,0.0
6269.0,6307.0,6232.5,6293.0,363675,0.0,0.0
6298.0,6335.5,6288.75,6323.0,325352,0.0,0.0
6322.25,6379.0,6320.5,6340.0,180084,0.0,0.0
6343.0,6409.75,6339.75,6397.5,148290,0.0,0.0
6404.25,6407.75,6371.75,6384.25,134498,0.0,0.0
6385.0,6418.75,6365.5,6398.5,109048,0.0,0.0
6396.75,6425.0,6385.5,6391.75,79395,0.0,0.0
6389.5,6500.0,6384.0,6478.0,288903,0.0,0.0
6498.0,6542.0,6497.5,6535.25,220351,0.0,0.0
6535.0,6545.75,6479.75,6500.75,272966,0.0,0.0
6504.0,6529.0,6463.25,6489.0,276115,0.0,0.0
6486.75,6520.75,6476.0,6492.25,211561,0.0,0.0
6489.75,6501.75,6467.5,6483.75,130810,0.0,0.0
6482.5,6492.0,6432.25,6460.0,135130,0.0,0.0
6461.25,6475.5,6442.0,6454.0,158481,0.0,0.0
6452.25,6477.5,6442.25,6446.25,138254,0.0,0.0
6444.5,6467.75,6383.25,6408.75,210114,0.0,0.0
6405.0,6523.25,6397.75,6514.75,259593,0.0,0.0
6513.25,6591.25,6511.25,6584.5,223243,0.0,0.0
6583.75,6617.5,6580.0,6603.5,254577,0.0,0.0
6608.0,6671.0,6599.75,6667.75,214944,0.0,0.0
6667.75,6690.75,6653.25,6688.0,198494,0.0,0.0
6687.25,6707.25,6667.25,6687.0,272445,0.0,0.0
6679.75,6686.75,6628.25,6677.25,320261,0.0,0.0
6676.5,6728.75,6664.25,6726.5,228872,0.0,0.0
6725.5,6777.75,6703.25,6775.25,288871,0.0,0.0
6781.5,6845.75,6729.25,6762.25,516270,0.0,0.0
6762.75,6834.25,6744.75,6823.75,357653,0.0,0.0
6818.0,6838.0,6796.0,6813.0,314511,0.0,0.0
6816.5,6857.0,6801.5,6845.75,324203,0.0,0.0
6830.75,6941.25,6824.25,6931.0,262762,0.0,0.0
6929.75,6981.25,6919.75,6965.75,336204,0.0,0.0
6956.5,7004.25,6888.25,6931.25,526387,0.0,0.0
6933.5,6987.25,6902.0,6931.5,415464,0.0,0.0
6938.0,7034.5,6934.25,7030.25,326274,0.0,0.0
7030.0,7047.25,6980.0,6992.5,407157,0.0,0.0
6991.5,7006.5,6902.75,6941.5,524079,0.0,0.0
6938.25,6991.0,6921.5,6962.5,413798,0.0,0.0
6973.0,6987.75,6884.75,6898.5,492861,0.0,0.0
6954.0,6963.5,6752.25,6755.75,642482,0.0,0.0
6752.25,6813.5,6387.75,6429.25,931677,0.0,0.0
6473.0,6677.5,6260.25,6653.75,813419,0.0,0.0
6638.0,6717.75,6532.0,6555.75,593446,0.0,0.0
6542.0,6618.5,6301.0,6317.25,640585,0.0,0.0
6328.0,6455.5,6164.0,6417.75,787495,0.0,0.0
6434.5,6567.5,6414.25,6531.75,406083,0.0,0.0
6529.75,6571.0,6470.75,6560.5,382334,0.0,0.0
6559.5,6692.75,6456.25,6687.0,482298,0.0,0.0
6681.0,6827.5,6669.75,6816.0,458423,0.0,0.0
6816.25,6859.75,6762.0,6786.75,445962,0.0,0.0
6783.25,6843.75,6723.25,6790.5,461892,0.0,0.0
6788.25,6885.5,6741.25,6760.5,440206,0.0,0.0
6756.5,6831.5,6694.75,6788.75,439678,0.0,0.0
6792.5,6913.75,6782.75,6909.75,0,0.0,0.0
6918.25,7007.5,6890.0,7000.0,297831,0.0,0.0
7003.5,7009.0,6904.0,6915.75,498392,0.0,0.0
6913.75,6970.5,6857.75,6865.0,461819,0.0,0.0
6879.5,6898.75,6689.0,6760.75,793737,0.0,0.0
6763.75,6823.25,6646.0,6804.75,636240,0.0,0.0
6795.75,6904.5,6742.5,6877.5,467865,0.0,0.0
6880.5,6939.25,6871.75,6907.75,415228,0.0,0.0
6858.0,6937.0,6798.25,6924.5,498163,0.0,0.0
6922.75,6977.25,6913.5,6974.25,388688,0.0,0.0
6972.0,7103.75,6963.0,7098.25,225672,0.0,0.0
7099.25,7158.75,7090.0,7139.5,185865,0.0,0.0
7136.75,7188.5,7025.75,7058.25,208524,0.0,0.0
7039.5,7098.0,7012.25,7033.5,117327,0.0,0.0
7036.75,7076.75,7003.25,7046.5,56177,0.0,0.0
7050.5,7059.25,7031.0,7044.0,287434,0.0,0.0
7043.0,7043.0,6821.25,6914.25,571979,0.0,0.0
6911.75,6927.75,6863.0,6917.5,401041,0.0,0.0
6912.5,6951.0,6842.25,6884.0,454570,0.0,0.0
6883.25,6915.0,6686.0,6692.0,685491,0.0,0.0
6692.25,6721.25,6519.0,6554.25,748098,0.0,0.0
6549.75,6779.0,6525.0,6773.5,637180,0.0,0.0
6775.75,6849.25,6490.0,6561.25,731553,0.0,0.0
6550.25,6582.25,6421.0,6477.25,948120,0.0,0.0
6490.75,6653.75,6443.75,6594.0,647977,0.0,0.0
6557.0,6588.5,6326.5,6393.25,670690,0.0,0.0
6405.75,6496.75,6351.25,6469.25,681282,0.0,0.0
6466.0,6591.75,6306.75,6582.5,635562,0.0,0.0
6582.0,6654.5,6559.0,6600.25,495024,0.0,0.0
6608.0,6611.25,6408.5,6454.75,631810,0.0,0.0
6463.0,6618.0,6460.0,6497.0,482071,0.0,0.0
6490.5,6651.75,6471.75,6624.25,542219,0.0,0.0
6625.25,6663.25,6550.75,6592.75,443623,0.0,0.0
6596.25,6693.75,6589.75,6670.75,357175,0.0,0.0
6668.75,6713.0,6606.25,6640.75,465366,0.0,0.0
6674.25,6722.0,6639.25,6712.0,324486,0.0,0.0
6704.25,6844.75,6698.5,6828.75,325724,0.0,0.0
6819.5,6867.0,6796.75,6843.5,298181,0.0,0.0
6855.25,6866.25,6755.25,6780.0,376428,0.0,0.0
6777.75,6790.25,6646.0,6676.25,422339,0.0,0.0
6705.5,6728.0,6616.75,6667.0,384306,0.0,0.0
6660.75,6717.75,6467.25,6526.75,626789,0.0,0.0
6525.75,6576.25,6429.25,6555.75,544882,0.0,0.0
6583.25,6749.0,6559.25,6734.75,424984,0.0,0.0
6744.75,6772.0,6623.0,6669.75,481734,0.0,0.0
6668.0,6718.0,6595.5,6613.0,389473,0.0,0.0
6606.0,6740.0,6578.75,6692.0,360806,0.0,0.0
6715.5,6729.5,6625.25,6633.5,382532,0.0,0.0
6630.75,6671.5,6538.0,6664.5,518811,0.0,0.0
6666.5,6788.5,6610.5,6774.75,408713,0.0,0.0
6779.0,6851.25,6772.25,6826.0,323768,0.0,0.0
6817.0,6837.5,6771.0,6820.5,370356,0.0,0.0
6822.0,6901.25,6808.25,6896.0,316609,0.0,0.0
6896.0,6971.25,6888.75,6965.0,292974,0.0,0.0
6949.5,6979.5,6928.25,6960.0,263016,0.0,0.0
6958.25,7013.5,6955.5,6974.0,255900,0.0,0.0
6969.0,6976.75,6854.25,6890.5,432917,0.0,0.0
6895.5,6953.5,6875.5,6937.25,274261,0.0,0.0
6935.25,6962.0,6875.0,6905.75,325159,0.0,0.0
6908.5,6936.25,6862.25,6874.0,314569,0.0,0.0
6919.0,6957.0,6881.5,6915.75,293370,0.0,0.0
6914.0,6954.75,6890.0,6909.25,269992,0.0,0.0
6905.5,6961.5,6829.75,6957.0,390903,0.0,0.0
6956.75,6975.0,6885.25,6957.25,379490,0.0,0.0
6955.0,7003.75,6942.5,6960.25,317340,0.0,0.0
6989.5,6995.0,6890.5,6944.5,487638,0.0,0.0
6948.0,6994.75,6918.5,6987.25,303797,0.0,0.0
6978.5,7023.5,6958.25,6977.0,389141,0.0,0.0
6982.5,7090.5,6977.25,7083.0,335020,0.0,0.0
7079.75,7151.5,7071.75,7148.25,247834,0.0,0.0
7147.5,7187.5,7137.5,7179.25,256212,0.0,0.0
7181.75,7222.25,7142.25,7215.0,300300,0.0,0.0
7217.5,7234.25,7116.75,7161.0,410243,0.0,0.0
7160.0,7163.0,7077.75,7151.5,215656,0.0,0.0
7135.0,7189.0,7125.0,7170.25,173772,0.0,0.0
7165.0,7219.25,7155.5,7199.5,112997,0.0,0.0
7213.75,7262.75,7192.0,7204.25,94299,0.0,0.0
7203.25,7292.25,7178.25,7283.75,68895,0.0,0.0
7283.5,7291.75,7229.25,7257.5,364647,0.0,0.0
7276.0,7289.25,7208.75,7276.0,291954,0.0,0.0
7275.0,7279.0,7157.5,7252.25,450281,0.0,0.0
7253.75,7336.5,7226.75,7313.25,320649,0.0,0.0
7315.25,7358.5,7226.25,7237.75,424012,0.0,0.0
7228.0,7274.0,7198.25,7222.75,322915,0.0,0.0
7222.75,7222.75,6995.5,7073.5,598963,0.0,0.0
7064.25,7130.0,7040.5,7104.0,399009,0.0,0.0
7098.25,7151.5,6988.0,6998.25,546252,0.0,0.0
6998.75,7076.5,6956.0,7060.5,483220,0.0,0.0
7055.25,7123.75,7045.0,7066.75,396079,0.0,0.0
7068.25,7119.75,6987.5,7116.5,379570,0.0,0.0
7113.75,7165.0,7022.25,7023.75,300232,0.0,0.0
7023.0,7128.0,7015.0,7125.75,378283,0.0,0.0
7118.75,7237.75,7101.25,7233.5,320304,0.0,0.0
7232.5,7303.5,7232.25,7300.25,269931,0.0,0.0
7300.75,7335.5,7259.5,7301.5,286748,0.0,0.0
7263.5,7290.0,7204.5,7253.75,373366,0.0,0.0
7259.75,7387.0,7249.5,7382.75,304341,0.0,0.0
7382.0,7414.25,7367.0,7393.0,279818,0.0,0.0
7399.5,7413.75,7316.0,7325.0,246001,0.0,0.0
7320.0,7436.0,7292.5,7421.75,343273,0.0,0.0
7424.25,7437.75,7381.5,7404.5,267804,0.0,0.0
7400.0,7416.0,7354.75,7367.75,321505,0.0,0.0
7380.25,7413.75,7350.75,7360.0,302839,0.0,0.0
7368.0,7432.75,7311.5,7430.5,287213,0.0,0.0
7420.25,7489.75,7386.75,7416.25,406774,0.0,0.0
7410.5,7530.0,7397.0,7469.5,351372,0.0,0.0
7412.25,7450.0,7362.0,7430.75,392494,0.0,0.0
7429.5,7467.0,7263.5,7301.25,534684,0.0,0.0
7293.0,7309.25,7166.75,7200.5,497537,0.0,0.0
7210.0,7298.0,7189.25,7244.75,430194,0.0,0.0
7293.0,7303.75,7241.0,7277.0,370601,0.0,0.0
7284.25,7395.25,7214.25,7385.75,441069,0.0,0.0
7392.0,7415.0,7362.25,7402.0,298355,0.0,0.0
7404.25,7449.75,7387.5,7444.0,250166,0.0,0.0
7442.5,7486.75,7440.25,7477.25,260630,0.0,0.0
7478.25,7496.0,7442.5,7471.5,250480,0.0,0.0
7463.5,7505.5,7458.75,7475.5,236834,0.0,0.0
7472.25,7472.75,7390.75,7427.0,389778,0.0,0.0
7425.5,7479.0,7378.25,7417.0,377939,0.0,0.0
7420.5,7465.0,7397.0,7457.75,305390,0.0,0.0
7460.5,7464.75,7316.5,7374.0,521164,0.0,0.0
7380.0,7434.5,7363.25,7389.0,348395,0.0,0.0
7382.5,7407.0,7321.75,7387.75,366862,0.0,0.0
7390.5,7420.75,7351.5,7387.0,286070,0.0,0.0
7381.25,7452.25,7369.0,7397.5,320662,0.0,0.0
7374.25,7444.75,7352.0,7433.25,309493,0.0,0.0
7433.5,7475.0,7411.25,7424.5,356371,0.0,0.0
7427.0,7499.5,7422.75,7495.75,278682,0.0,0.0
7499.0,7569.0,7498.75,7568.0,280533,0.0,0.0
7568.25,7597.25,7564.25,7578.0,273330,0.0,0.0
7581.0,7674.5,7581.0,7668.75,311623,0.0,0.0
7672.75,7697.0,7626.25,7649.0,390929,0.0,0.0
7641.75,7682.25,7633.25,7661.25,346901,0.0,0.0
7670.0,7693.75,7586.75,7638.75,470667,0.0,0.0
7642.25,7643.25,7503.25,7531.75,522313,0.0,0.0
7530.0,7544.5,7407.75,7457.5,650890,0.0,0.0
7454.75,7494.75,7393.0,7438.5,606515,0.0,0.0
7433.0,7483.5,7414.0,7460.25,418797,0.0,0.0
7460.5,7524.75,7404.5,7512.0,467702,0.0,0.0
7515.25,7541.0,7425.0,7485.75,586137,0.0,0.0
7483.25,7583.25,7470.0,7564.5,459821,0.0,0.0
7563.5,7598.75,7515.25,7544.75,237770,0.0,0.0
7534.0,7547.25,7429.5,7436.25,197770,0.0,0.0
7434.25,7535.25,7393.5,7495.25,171310,0.0,0.0
7499.25,7517.25,7442.5,7497.5,95710,0.0,0.0
7500.5,7587.5,7485.25,7579.75,74390,0.0,0.0
7581.5,7619.25,7571.0,7589.0,371830,0.0,0.0
7539.75,7594.0,7473.75,7586.0,390762,0.0,0.0
7591.0,7603.25,7550.5,7595.25,318332,0.0,0.0
7598.0,7668.0,7577.5,7590.25,405833,0.0,0.0
7590.25,7686.25,7586.0,7657.25,377694,0.0,0.0
7663.5,7677.0,7617.0,7655.25,381496,0.0,0.0
7672.0,7728.75,7652.0,7675.5,358159,0.0,0.0
7675.0,7712.75,7630.25,7652.75,392577,0.0,0.0
7656.25,7703.75,7641.5,7664.75,394538,0.0,0.0
7651.0,7651.0,7456.5,7514.25,704908,0.0,0.0
7521.0,7540.0,7347.0,7436.0,735015,0.0,0.0
7443.25,7453.25,7286.5,7391.75,615687,0.0,0.0
7391.0,7455.75,7337.0,7399.0,583403,0.0,0.0
7394.75,7412.0,7000.0,7032.0,924204,0.0,0.0
7010.25,7138.0,6907.75,7031.0,1146270,0.0,0.0
7040.75,7197.75,7034.25,7172.25,772623,0.0,0.0
7176.75,7179.0,7060.75,7076.5,641765,0.0,0.0
7068.25,7357.5,7063.5,7353.75,614355,0.0,0.0
7339.75,7368.5,7221.5,7313.25,663303,0.0,0.0
7307.75,7309.5,7094.5,7137.75,705908,0.0,0.0
7154.0,7244.25,7092.75,7106.5,661050,0.0,0.0
7085.75,7210.5,7057.0,7155.25,650331,0.0,0.0
7155.0,7164.0,6944.0,7140.25,825811,0.0,0.0
7136.25,7175.0,6785.75,6836.25,895420,0.0,0.0
6878.5,7075.75,6816.75,6926.5,793502,0.0,0.0
6882.0,6986.5,6734.25,6893.25,1069548,0.0,0.0
6898.0,6991.5,6580.5,6736.25,905327,0.0,0.0
6719.25,6849.25,6661.0,6815.25,832546,0.0,0.0
6857.0,7039.25,6816.75,6975.5,755201,0.0,0.0
6960.0,7079.75,6936.75,7077.75,589071,0.0,0.0
6987.25,7143.25,6911.25,6980.25,793339,0.0,0.0
6972.75,6998.5,6865.0,6949.5,506045,0.0,0.0
6947.25,7034.75,6906.75,7016.5,514296,0.0,0.0
7011.5,7225.0,6971.5,7218.5,621601,0.0,0.0
7212.75,7231.0,7132.0,7166.0,477828,0.0,0.0
7145.75,7166.25,6989.0,7031.25,596695,0.0,0.0
7026.25,7103.75,6825.75,6835.0,702949,0.0,0.0
6847.0,6962.0,6801.25,6853.0,711516,0.0,0.0
6861.75,6929.5,6746.0,6768.25,731312,0.0,0.0
6780.0,6920.5,6712.25,6915.5,793461,0.0,0.0
6874.5,6915.0,6806.25,6895.25,691502,0.0,0.0
6875.0,6934.5,6632.25,6672.0,743936,0.0,0.0
6668.5,6670.0,6449.5,6532.5,910469,0.0,0.0
6527.75,6647.75,6509.0,6576.25,569302,0.0,0.0
6525.0,6601.5,6495.0,6531.0,362540,0.0,0.0
6537.5,6696.5,6530.5,6673.25,503369,0.0,0.0
6639.5,6723.0,6613.25,6712.5,577173,0.0,0.0
6722.25,6923.5,6709.25,6918.25,639404,0.0,0.0
6907.0,6943.75,6843.0,6913.25,530605,0.0,0.0
6902.25,6967.25,6871.5,6949.5,485575,0.0,0.0
7041.0,7139.0,7015.25,7058.25,575964,0.0,0.0
7055.25,7055.25,6783.0,6803.25,811925,0.0,0.0
6834.5,6854.25,6630.25,6824.5,986103,0.0,0.0
6835.5,6856.5,6594.75,6623.5,854199,0.0,0.0
6596.25,6714.5,6535.25,6699.25,778327,0.0,0.0
6695.0,6808.75,6651.25,6717.0,734366,0.0,0.0
6686.5,6872.0,6683.5,6769.0,663375,0.0,0.0
6769.0,6838.5,6723.0,6752.0,626806,0.0,0.0
6752.0,6760.75,6583.25,6599.5,351779,0.0,0.0
6580.0,6635.25,6401.25,6466.25,323403,0.0,0.0
6471.25,6555.75,6435.75,6462.75,229055,0.0,0.0
6441.75,6594.0,6282.25,6334.75,174403,0.0,0.0
6331.75,6385.25,6161.75,6308.5,95448,0.0,0.0
6307.5,6317.75,6242.0,6257.25,862689,0.0,0.0
6049.75,6123.0,5888.75,5892.0,449594,0.0,0.0
5902.0,6310.0,5820.5,6285.5,642440,0.0,0.0
6283.0,6333.0,6053.25,6323.5,740129,0.0,0.0
6309.0,6402.5,6243.75,6293.25,644735,0.0,0.0
6312.25,6376.75,6283.0,6333.25,386061,0.0,0.0
6349.5,6409.25,6154.0,6371.0,659316,0.0,0.0
6242.75,6304.25,6148.5,6162.0,714536,0.0,0.0
6168.75,6462.0,6136.5,6434.0,696539,0.0,0.0
6451.25,6535.75,6402.5,6496.5,516597,0.0,0.0
6506.0,6586.25,6467.25,6557.25,539049,0.0,0.0
6546.75,6645.0,6546.75,6604.75,496789,0.0,0.0
6597.25,6641.75,6527.5,6625.25,496364,0.0,0.0
6622.5,6632.5,6572.0,6612.75,364787,0.0,0.0
6599.0,6602.5,6521.5,6545.0,364990,0.0,0.0
6543.0,6689.0,6542.25,6676.75,492324,0.0,0.0
6674.5,6737.25,6664.0,6666.25,443742,0.0,0.0
6670.0,6760.0,6612.25,6720.0,472761,0.0,0.0
6722.75,6828.25,6712.0,6792.75,499881,0.0,0.0
6794.5,6794.5,6611.5,6653.0,651258,0.0,0.0
6652.0,6724.25,6592.25,6665.25,515044,0.0,0.0
6663.0,6718.5,6653.0,6675.0,449017,0.0,0.0
6684.5,6810.5,6676.75,6791.25,446822,0.0,0.0
6784.25,6791.0,6648.25,6701.75,490045,0.0,0.0
6695.25,6721.0,6616.75,6638.75,441622,0.0,0.0
6690.25,6845.25,6657.75,6837.25,526133,0.0,0.0
6844.25,6943.0,6839.25,6914.75,557023,0.0,0.0
6911.0,6927.5,6860.5,6877.75,461403,0.0,0.0
6863.75,6983.0,6858.25,6937.5,353660,0.0,0.0
6937.5,7033.75,6928.25,7008.0,369764,0.0,0.0
7009.25,7038.75,6972.25,6995.75,376560,0.0,0.0
6988.0,6994.75,6856.25,6905.5,595400,0.0,0.0
6902.0,6926.25,6841.0,6916.75,464342,0.0,0.0
6921.75,6969.5,6896.25,6914.25,384589,0.0,0.0
6908.5,7028.5,6903.0,7018.5,363950,0.0,0.0
7017.25,7069.75,7012.0,7016.25,359971,0.0,0.0
7017.25,7057.5,6972.0,7019.75,490159,0.0,0.0
7017.5,7095.25,6975.25,7063.75,430944,0.0,0.0
7063.75,7094.75,7035.25,7068.25,386613,0.0,0.0
7068.75,7105.0,7032.25,7073.25,418267,0.0,0.0
7070.75,7113.75,7005.0,7034.5,432866,0.0,0.0
7031.25,7101.25,7019.25,7088.25,367501,0.0,0.0
7108.5,7168.5,7102.0,7125.75,346624,0.0,0.0
7122.0,7151.0,7073.25,7117.75,362741,0.0,0.0
7109.25,7131.75,7048.0,7121.75,367938,0.0,0.0
7121.25,7130.75,7072.5,7102.5,360883,0.0,0.0
7106.5,7164.5,7098.25,7156.0,383198,0.0,0.0
7177.0,7211.5,7074.5,7145.75,556660,0.0,0.0
7144.5,7182.0,7124.25,7165.5,364928,0.0,0.0
7156.0,7171.25,7107.0,7111.25,444302,0.0,0.0
7109.0,7123.25,7003.25,7027.5,556540,0.0,0.0
7025.5,7034.0,6939.0,7026.75,312130,0.0,0.0
7022.25,7176.75,6997.5,7164.75,203726,0.0,0.0
7176.0,7223.0,7163.25,7206.5,167990,0.0,0.0
7209.25,7295.5,7183.75,7267.75,127111,0.0,0.0
7273.25,7293.5,7237.75,7239.75,82276,0.0,0.0
7245.75,7288.0,7243.0,7270.35009765625,412124,0.0,0.0
7338.0,7379.5,7321.75,7360.75,366874,0.0,0.0
7362.25,7421.25,7351.25,7376.5,427134,0.0,0.0
7378.0,7458.0,7349.5,7409.5,550615,0.0,0.0
7400.5,7541.0,7367.75,7534.5,523249,0.0,0.0
7526.75,7544.75,7353.0,7368.75,694561,0.0,0.0
7372.25,7390.5,7290.0,7355.25,596897,0.0,0.0
7363.0,7447.5,7340.5,7376.75,557412,0.0,0.0
7383.5,7404.75,7276.0,7334.5,592979,0.0,0.0
7323.5,7372.5,7289.5,7352.0,446378,0.0,0.0
7350.25,7414.5,7350.25,7400.5,395579,0.0,0.0
7430.0,7506.5,7428.5,7498.5,412914,0.0,0.0
7495.25,7532.5,7483.75,7519.25,359192,0.0,0.0
7517.0,7616.25,7513.25,7582.25,483546,0.0,0.0
7581.25,7598.0,7522.0,7561.5,432440,0.0,0.0
7565.0,7612.75,7556.0,7604.25,358710,0.0,0.0
7607.75,7629.25,7561.25,7623.5,333328,0.0,0.0
7625.75,7633.75,7578.75,7593.25,389517,0.0,0.0
7590.5,7646.0,7575.75,7641.25,332696,0.0,0.0
7644.0,7661.0,7601.5,7617.25,340950,0.0,0.0
7617.0,7665.0,7611.0,7652.25,346210,0.0,0.0
7654.0,7659.0,7598.75,7647.75,322483,0.0,0.0
7650.75,7695.0,7648.75,7679.5,373199,0.0,0.0
7676.5,7733.5,7668.5,7689.75,463944,0.0,0.0
7691.5,7723.0,7660.25,7712.5,393586,0.0,0.0
7715.25,7746.75,7669.75,7734.75,253668,0.0,0.0
7738.0,7843.75,7724.5,7838.0,427149,0.0,0.0
7833.5,7852.75,7802.25,7847.75,387633,0.0,0.0
7855.25,7879.5,7792.0,7798.5,488329,0.0,0.0
7799.25,7845.5,7755.5,7840.25,467051,0.0,0.0
7837.25,7867.75,7805.5,7813.75,320324,0.0,0.0
7805.25,7857.0,7740.0,7800.0,463833,0.0,0.0
7848.75,7867.25,7736.0,7756.5,484406,0.0,0.0
7737.75,7805.0,7682.25,7734.25,592822,0.0,0.0
7739.0,7872.5,7734.75,7865.0,454088,0.0,0.0
7810.0,7817.5,7667.5,7803.5,630196,0.0,0.0
7744.75,7804.0,7581.25,7674.0,838952,0.0,0.0
7663.75,7698.0,7600.0,7647.5,621509,0.0,0.0
7639.75,7644.5,7481.0,7595.25,741216,0.0,0.0
7591.0,7654.5,7435.75,7610.25,802652,0.0,0.0
7534.25,7551.5,7305.0,7314.75,773473,0.0,0.0
7315.25,7459.5,7290.0,7421.0,547769,0.0,0.0
7429.25,7538.5,7353.75,7529.25,535915,0.0,0.0
7524.25,7641.0,7473.5,7600.25,525588,0.0,0.0
7600.75,7620.0,7506.5,7511.5,626777,0.0,0.0
7514.75,7559.25,7361.5,7391.75,634294,0.0,0.0
7408.25,7485.25,7400.75,7464.0,436744,0.0,0.0
7462.75,7475.0,7391.25,7430.0,455678,0.0,0.0
7430.75,7434.75,7268.0,7311.0,640165,0.0,0.0
7316.75,7379.75,7300.5,7315.5,407810,0.0,0.0
7315.5,7371.75,7280.25,7295.25,528983,0.0,0.0
7291.5,7296.0,7183.25,7216.0,568052,0.0,0.0
7214.75,7271.25,7208.5,7255.25,403475,0.0,0.0
7251.75,7256.0,7129.25,7133.5,540433,0.0,0.0
7110.0,7132.5,6941.25,6993.75,771723,0.0,0.0
7008.75,7186.5,6981.75,7179.25,565396,0.0,0.0
7189.0,7245.25,7150.25,7228.5,534798,0.0,0.0
7213.75,7299.25,7181.0,7282.25,433916,0.0,0.0
7266.5,7453.0,7257.75,7419.5,484835,0.0,0.0
7469.0,7578.5,7431.25,7515.5,463884,0.0,0.0
7519.5,7600.75,7492.75,7518.25,461725,0.0,0.0
7517.75,7531.0,7461.0,7473.25,388858,0.0,0.0
7476.0,7536.0,7421.0,7522.75,396174,0.0,0.0
7503.25,7520.75,7451.5,7478.25,254822,0.0,0.0
7481.0,7550.75,7476.0,7534.25,184038,0.0,0.0
7542.25,7693.5,7514.75,7645.25,209971,0.0,0.0
7641.0,7685.75,7601.75,7674.25,112587,0.0,0.0
7668.0,7793.0,7660.0,7745.25,101514,0.0,0.0
7737.0,7743.25,7701.5,7723.60986328125,379078,0.0,0.0
7744.5,7794.25,7731.75,7758.75,260978,0.0,0.0
7753.0,7779.5,7609.5,7628.75,424811,0.0,0.0
7633.0,7719.0,7616.25,7650.0,376979,0.0,0.0
