Date,eurusd,jpyusd,gbpusd,nq,sp500,nikkei,ftse
2006-08-03,1.2799016237258911,0.00869262870401144,1.8871841430664062,1521.25,1280.27001953125,15470.3701171875,5838.39990234375
2006-08-04,1.2878963947296143,0.00873515009880066,1.909781813621521,1515.5,1279.3599853515625,15499.1796875,5889.39990234375
2006-08-07,1.2819033861160278,0.008687342517077923,1.904798150062561,1502.5,1275.77001953125,15154.0595703125,5828.7998046875
2006-08-08,1.2766989469528198,0.00864378921687603,1.8981095552444458,1492.5,1271.47998046875,15464.66015625,5818.10009765625
2006-08-09,1.2874983549118042,0.008668515831232071,1.9062869548797607,1495.0,1265.949951171875,15656.58984375,5860.5
2006-08-10,1.2792959213256836,0.00868357066065073,1.8943339586257935,1497.5,1271.81005859375,15630.91015625,5823.39990234375
2006-08-11,1.2725075483322144,0.008599931374192238,1.8907880783081055,1496.0,1266.739990234375,15565.01953125,5820.10009765625
2006-08-14,1.2722970247268677,0.008576329797506332,1.888502836227417,1500.25,1268.2099609375,15857.1103515625,5870.89990234375
2006-08-15,1.2790995836257935,0.00862515065819025,1.8945852518081665,1540.5,1285.5799560546875,15816.1904296875,5897.89990234375
2006-08-16,1.2843070030212402,0.008629988878965378,1.8963098526000977,1576.25,1295.4300537109375,16071.3603515625,5896.60009765625
2006-08-17,1.283202886581421,0.008628127165138721,1.8852983713150024,1577.75,1297.47998046875,16020.83984375,5900.39990234375
2006-08-18,1.2828078269958496,0.008637816645205021,1.8817152976989746,1585.0,1302.300048828125,16105.98046875,5903.39990234375
2006-08-21,1.2872995138168335,0.008622919209301472,1.8916107416152954,1568.5,1297.52001953125,15969.0400390625,5915.2001953125
2006-08-22,1.2811970710754395,0.00858590193092823,1.8887882232666016,1566.5,1298.8199462890625,16181.169921875,5902.60009765625
2006-08-23,1.2781022787094116,0.008591803722083569,1.892111897468567,1558.25,1292.989990234375,16163.0302734375,5860.0
2006-08-24,1.2761938571929932,0.008586639538407326,1.8881105184555054,1557.25,1296.06005859375,15960.6201171875,5869.10009765625
2006-08-25,1.2757054567337036,0.008528057485818863,1.8880037069320679,1560.75,1295.0899658203125,15938.66015625,5878.60009765625
2006-08-28,1.2792466878890991,0.008534608408808708,1.8950879573822021,1570.5,1301.780029296875,15762.58984375,5878.60009765625
2006-08-29,1.2829065322875977,0.008568612858653069,1.8996959924697876,1576.0,1304.280029296875,15890.5595703125,5888.2998046875
2006-08-30,1.284092664718628,0.008545547723770142,1.9050885438919067,1584.5,1305.3699951171875,15872.01953125,5929.2998046875
2006-08-31,1.2809016704559326,0.008520790375769138,1.9030944108963013,1583.0,1303.8199462890625,16140.759765625,5906.10009765625
2006-09-01,1.2835981845855713,0.008542628027498722,1.905996322631836,1590.5,1311.010009765625,16134.25,5949.2001953125
2006-09-04,1.2856941223144531,0.008608074858784676,1.9055966138839722,1595.25,1311.010009765625,16358.0703125,5986.60009765625
2006-09-05,1.2823965549468994,0.008608074858784676,1.895016074180603,1604.75,1313.25,16385.9609375,5981.7001953125
2006-09-06,1.2819033861160278,0.008579272776842117,1.886009693145752,1575.75,1300.260009765625,16284.08984375,5929.2998046875
2006-09-07,1.2732040882110596,0.008588113822042942,1.8757853507995605,1568.25,1294.02001953125,16012.41015625,5858.10009765625
2006-09-08,1.2672985792160034,0.00855066254734993,1.8660893440246582,1571.0,1298.9200439453125,16080.4599609375,5879.2998046875
2006-09-11,1.2710033655166626,0.008507017977535725,1.8660893440246582,1583.5,1299.5400390625,15794.3798828125,5850.7998046875
2006-09-12,1.2695027589797974,0.008487523533403873,1.8753985166549683,1614.75,1313.0,15719.33984375,5895.5
2006-09-13,1.2696961164474487,0.008514261804521084,1.8776874542236328,1623.75,1318.0699462890625,15750.0498046875,5892.2001953125
2006-09-14,1.2722970247268677,0.008505571633577347,1.8859028816223145,1625.75,1316.280029296875,15942.3896484375,5877.2001953125
2006-09-15,1.2651021480560303,0.008512811735272408,1.8778990507125854,1641.0799560546875,1319.6600341796875,15866.9296875,5877.0
2006-09-18,1.2706964015960693,0.008482484146952629,1.881184458732605,1652.5,1321.1800537109375,15866.9296875,5890.2998046875
2006-09-19,1.2677003145217896,0.008503401651978493,1.8817862272262573,1642.5,1317.6400146484375,15874.2802734375,5831.7998046875
2006-09-20,1.2687939405441284,0.008513536304235458,1.8872909545898438,1663.75,1325.1800537109375,15718.669921875,5866.2001953125
2006-09-21,1.2781022787094116,0.008594018407166004,1.9021894931793213,1654.75,1318.030029296875,15834.23046875,5896.7001953125
