date,eurusd,jpyusd,gbpusd,nq,sp500,nikkei,ftse,gdp_us,gdp_uk,gdp_jp,gdp_ez,unrate_us,unrate_uk,unrate_jp,unrate_ez,m0_us,m0_jp,m0_ez,ir_us,ir_uk,ir_ez,ir_jp,eurusd_pct_change,jpyusd_pct_change,gbpusd_pct_change,eurusd_trend,jpyusd_trend,gbpusd_trend
2006-08-04,1.2878963947296145,0.0087351500988006,1.909781813621521,1515.5,1279.3599853515625,15499.1796875,5889.39990234375,13870188.0,370883.0,532260100.0,2237271.3,4.7,5.5,4.3,8.4,809700000.0,880574000.0,745722.0,5.25,4.75,2.75,0.4,0.0062463949224862,0.004891661226664,0.0119742795837594,up,up,up
2006-08-07,1.2819033861160278,0.0086873425170779,1.904798150062561,1502.5,1275.77001953125,15154.0595703125,5828.7998046875,13870188.0,370883.0,532260100.0,2237271.3,4.7,5.5,4.3,8.4,809700000.0,880574000.0,745722.0,5.25,4.75,2.75,0.4,-0.0046533313068594,-0.0054730120469554,-0.0026095460347428,down,down,down
2006-08-08,1.2766989469528198,0.008643789216876,1.8981095552444456,1492.5,1271.47998046875,15464.66015625,5818.10009765625,13870188.0,370883.0,532260100.0,2237271.3,4.7,5.5,4.3,8.4,809700000.0,880574000.0,745722.0,5.25,4.75,2.75,0.4,-0.0040599308961782,-0.0050134204005748,-0.0035114454609774,down,down,down
2006-08-09,1.2874983549118042,0.008668515831232,1.9062869548797607,1495.0,1265.949951171875,15656.58984375,5860.5,13870188.0,370883.0,532260100.0,2237271.3,4.7,5.5,4.3,8.4,809700000.0,880574000.0,745722.0,5.25,4.75,3.0,0.4,0.0084588524058548,0.0028606220877902,0.0043081810597924,up,up,up
2006-08-10,1.2792959213256836,0.0086835706606507,1.8943339586257928,1497.5,1271.81005859375,15630.91015625,5823.39990234375,13870188.0,370883.0,532260100.0,2237271.3,4.7,5.5,4.3,8.4,809700000.0,880574000.0,745722.0,5.25,4.75,3.0,0.4,-0.0063708303430667,0.0017367251455502,-0.0062703027072448,down,up,down
2006-08-11,1.2725075483322144,0.0085999313741922,1.8907880783081048,1496.0,1266.739990234375,15565.01953125,5820.10009765625,13870188.0,370883.0,532260100.0,2237271.3,4.7,5.5,4.3,8.4,809700000.0,880574000.0,745722.0,5.25,4.75,3.0,0.4,-0.0053063352116644,-0.0096319002547545,-0.0018718348480962,down,down,down
2006-08-14,1.2722970247268677,0.0085763297975063,1.888502836227417,1500.25,1268.2099609375,15857.1103515625,5870.89990234375,13870188.0,370883.0,532260100.0,2237271.3,4.7,5.5,4.3,8.4,809700000.0,880574000.0,745722.0,5.25,4.75,3.0,0.4,-0.0001654399658552,-0.0027443912816242,-0.0012086188330173,down,down,down
2006-08-15,1.2790995836257937,0.0086251506581902,1.8945852518081665,1540.5,1285.5799560546875,15816.1904296875,5897.89990234375,13870188.0,370883.0,532260100.0,2237271.3,4.7,5.5,4.3,8.4,809700000.0,880574000.0,745722.0,5.25,4.75,3.0,0.4,0.0053466751605319,0.0056925120461315,0.0032207606279799,up,up,up
2006-08-16,1.2843070030212402,0.0086299888789653,1.8963098526000977,1576.25,1295.4300537109375,16071.3603515625,5896.60009765625,13870188.0,370883.0,532260100.0,2237271.3,4.7,5.5,4.3,8.4,809700000.0,880574000.0,745722.0,5.25,4.75,3.0,0.4,0.0040711602615688,0.000560943335002,0.000910278801276,up,up,up
2006-08-17,1.283202886581421,0.0086281271651387,1.8852983713150024,1577.75,1297.47998046875,16020.83984375,5900.39990234375,13870188.0,370883.0,532260100.0,2237271.3,4.7,5.5,4.3,8.4,809700000.0,880574000.0,745722.0,5.25,4.75,3.0,0.4,-0.0008596982164092,-0.0002157260979949,-0.0058067943221393,down,down,down
2006-08-18,1.2828078269958496,0.008637816645205,1.8817152976989744,1585.0,1302.300048828125,16105.98046875,5903.39990234375,13870188.0,370883.0,532260100.0,2237271.3,4.7,5.5,4.3,8.4,809700000.0,880574000.0,745722.0,5.25,4.75,3.0,0.4,-0.0003078699321069,0.0011230108088171,-0.0019005339794193,down,up,down
2006-08-21,1.2872995138168335,0.0086229192093014,1.891610741615296,1568.5,1297.52001953125,15969.0400390625,5915.2001953125,13870188.0,370883.0,532260100.0,2237271.3,4.7,5.5,4.3,8.4,809700000.0,880574000.0,745722.0,5.25,4.75,3.0,0.4,0.0035014494973131,-0.0017246760976188,0.0052587359673497,up,down,up
2006-08-22,1.2811970710754397,0.0085859019309282,1.8887882232666016,1566.5,1298.8199462890625,16181.169921875,5902.60009765625,13870188.0,370883.0,532260100.0,2237271.3,4.7,5.5,4.3,8.4,809700000.0,880574000.0,745722.0,5.25,4.75,3.0,0.4,-0.0047404995309134,-0.0042928940274971,-0.0014921242973511,down,down,down
2006-08-23,1.2781022787094116,0.0085918037220835,1.892111897468567,1558.25,1292.989990234375,16163.0302734375,5860.0,13870188.0,370883.0,532260100.0,2237271.3,4.7,5.5,4.3,8.4,809700000.0,880574000.0,745722.0,5.25,4.75,3.0,0.4,-0.0024155474874995,0.0006873816173043,0.0017596860045099,down,up,up
2006-08-24,1.2761938571929932,0.0085866395384073,1.8881105184555047,1557.25,1296.06005859375,15960.6201171875,5869.10009765625,13870188.0,370883.0,532260100.0,2237271.3,4.7,5.5,4.3,8.4,809700000.0,880574000.0,745722.0,5.25,4.75,3.0,0.4,-0.0014931680728599,-0.0006010593169075,-0.0021147686975678,down,down,down
2006-08-25,1.2757054567337036,0.0085280574858188,1.888003706932068,1560.75,1295.0899658203125,15938.66015625,5878.60009765625,13870188.0,370883.0,532260100.0,2237271.3,4.7,5.5,4.3,8.4,809700000.0,880574000.0,745722.0,5.25,4.75,3.0,0.4,-0.0003827008385417,-0.0068224655671716,-5.65705886348411e-05,down,down,down
2006-08-28,1.2792466878890991,0.0085346084088087,1.895087957382202,1570.5,1301.780029296875,15762.58984375,5878.60009765625,13870188.0,370883.0,532260100.0,2237271.3,4.7,5.5,4.3,8.4,809700000.0,880574000.0,745722.0,5.25,4.75,3.0,0.4,0.0027759002963445,0.0007681612138277,0.0037522439305193,up,up,up
2006-08-29,1.2829065322875977,0.008568612858653,1.899695992469788,1576.0,1304.280029296875,15890.5595703125,5888.2998046875,13870188.0,370883.0,532260100.0,2237271.3,4.7,5.5,4.3,8.4,809700000.0,880574000.0,745722.0,5.25,4.75,3.0,0.4,0.0028609371696226,0.003984301120272,0.0024315679225526,up,up,up
2006-08-30,1.284092664718628,0.0085455477237701,1.9050885438919067,1584.5,1305.3699951171875,15872.01953125,5929.2998046875,13870188.0,370883.0,532260100.0,2237271.3,4.7,5.5,4.3,8.4,809700000.0,880574000.0,745722.0,5.25,4.75,3.0,0.4,0.0009245665223289,-0.0026918166643048,0.0028386391525245,up,down,up
2006-08-31,1.2809016704559326,0.0085207903757691,1.9030944108963013,1583.0,1303.8199462890625,16140.759765625,5906.10009765625,13870188.0,370883.0,532260100.0,2237271.3,4.7,5.5,4.3,8.4,809700000.0,880574000.0,755411.0,5.25,4.75,3.0,0.4,-0.0024850186831294,-0.0028971048786182,-0.0010467403218601,down,down,down
2006-09-01,1.2835981845855713,0.0085426280274987,1.905996322631836,1590.5,1311.010009765625,16134.25,5949.2001953125,13870188.0,370883.0,532260100.0,2237271.3,4.5,5.5,4.3,8.3,810400000.0,878863000.0,755411.0,5.25,4.75,3.0,0.4,0.0021051687196869,0.0025628669133441,0.0015248385570991,up,up,up
2006-09-04,1.2856941223144531,0.0086080748587846,1.905596613883972,1595.25,1311.010009765625,16358.0703125,5986.60009765625,13870188.0,370883.0,532260100.0,2237271.3,4.5,5.5,4.3,8.3,810400000.0,878863000.0,755411.0,5.25,4.75,3.0,0.4,0.0016328612443141,0.0076612057876366,-0.0002097111852304,up,up,down
2006-09-05,1.2823965549468994,0.0086080748587846,1.895016074180603,1604.75,1313.25,16385.9609375,5981.7001953125,13870188.0,370883.0,532260100.0,2237271.3,4.5,5.5,4.3,8.3,810400000.0,878863000.0,755411.0,5.25,4.75,3.0,0.4,-0.0025648148422873,0.0,-0.0055523501806626,down,down,down
2006-09-06,1.2819033861160278,0.0085792727768421,1.886009693145752,1575.75,1300.260009765625,16284.08984375,5929.2998046875,13870188.0,370883.0,532260100.0,2237271.3,4.5,5.5,4.3,8.3,810400000.0,878863000.0,755411.0,5.25,4.75,3.0,0.4,-0.0003845681189403,-0.0033459376707332,-0.0047526673559987,down,down,down
2006-09-07,1.2732040882110596,0.0085881138220429,1.8757853507995603,1568.25,1294.02001953125,16012.41015625,5858.10009765625,13870188.0,370883.0,532260100.0,2237271.3,4.5,5.5,4.3,8.3,810400000.0,878863000.0,755411.0,5.25,4.75,3.0,0.4,-0.0067862352180266,0.0010305121926725,-0.0054211504762406,down,up,down
2006-09-08,1.2672985792160034,0.0085506625473499,1.8660893440246584,1571.0,1298.9200439453125,16080.4599609375,5879.2998046875,13870188.0,370883.0,532260100.0,2237271.3,4.5,5.5,4.3,8.3,810400000.0,878863000.0,755411.0,5.25,4.75,3.0,0.4,-0.0046383050837935,-0.0043608265410822,-0.0051690385420533,down,down,down
2006-09-11,1.2710033655166626,0.0085070179775357,1.8660893440246584,1583.5,1299.5400390625,15794.3798828125,5850.7998046875,13870188.0,370883.0,532260100.0,2237271.3,4.5,5.5,4.3,8.3,810400000.0,878863000.0,755411.0,5.25,4.75,3.0,0.4,0.002923372882617,-0.0051042325167803,0.0,up,down,down
2006-09-12,1.2695027589797974,0.0084875235334038,1.8753985166549685,1614.75,1313.0,15719.33984375,5895.5,13870188.0,370883.0,532260100.0,2237271.3,4.5,5.5,4.3,8.3,810400000.0,878863000.0,755411.0,5.25,4.75,3.0,0.4,-0.0011806471781097,-0.0022915719918987,0.0049885996402683,down,down,up
2006-09-13,1.2696961164474487,0.008514261804521,1.8776874542236328,1623.75,1318.0699462890625,15750.0498046875,5892.2001953125,13870188.0,370883.0,532260100.0,2237271.3,4.5,5.5,4.3,8.3,810400000.0,878863000.0,755411.0,5.25,4.75,3.0,0.4,0.00015230960806,0.0031503030314987,0.0012205072939628,up,up,up
2006-09-14,1.2722970247268677,0.0085055716335773,1.8859028816223145,1625.75,1316.280029296875,15942.3896484375,5877.2001953125,13870188.0,370883.0,532260100.0,2237271.3,4.5,5.5,4.3,8.3,810400000.0,878863000.0,755411.0,5.25,4.75,3.0,0.4,0.0020484494248089,-0.0010206605273854,0.0043752901369191,up,down,up
2006-09-15,1.2651021480560305,0.0085128117352724,1.8778990507125848,1641.0799560546875,1319.6600341796875,15866.9296875,5877.0,13870188.0,370883.0,532260100.0,2237271.3,4.5,5.5,4.3,8.3,810400000.0,878863000.0,755411.0,5.25,4.75,3.0,0.4,-0.0056550290781208,0.0008512187078077,-0.0042440313272359,down,up,down
2006-09-18,1.2706964015960691,0.0084824841469526,1.881184458732605,1652.5,1321.1800537109375,15866.9296875,5890.2998046875,13870188.0,370883.0,532260100.0,2237271.3,4.5,5.5,4.3,8.3,810400000.0,878863000.0,755411.0,5.25,4.75,3.0,0.4,0.0044219777419829,-0.0035625818193699,0.0017495125836362,up,down,up
2006-09-19,1.2677003145217896,0.0085034016519784,1.881786227226257,1642.5,1317.6400146484375,15874.2802734375,5831.7998046875,13870188.0,370883.0,532260100.0,2237271.3,4.5,5.5,4.3,8.3,810400000.0,878863000.0,755411.0,5.25,4.75,3.0,0.4,-0.0023578307694239,0.00246596452919,0.0003198880847961,down,up,up
2006-09-20,1.2687939405441284,0.0085135363042354,1.887290954589844,1663.75,1325.1800537109375,15718.669921875,5866.2001953125,13870188.0,370883.0,532260100.0,2237271.3,4.5,5.5,4.3,8.3,810400000.0,878863000.0,755411.0,5.25,4.75,3.0,0.4,0.000862684981467,0.0011918350645756,0.0029252671126733,up,up,up
2006-09-21,1.2781022787094116,0.008594018407166,1.9021894931793213,1654.75,1318.030029296875,15834.23046875,5896.7001953125,13870188.0,370883.0,532260100.0,2237271.3,4.5,5.5,4.3,8.3,810400000.0,878863000.0,755411.0,5.25,4.75,3.0,0.4,0.0073363671340449,0.0094534280532241,0.0078941397738618,up,up,up
2006-09-22,1.2799999713897705,0.00856898073107,1.90168297290802,1641.0,1314.780029296875,15634.669921875,5822.2998046875,13870188.0,370883.0,532260100.0,2237271.3,4.5,5.5,4.3,8.3,810400000.0,878863000.0,755411.0,5.25,4.75,3.0,0.4,0.0014847737242711,-0.0029133840433857,-0.0002662827615846,up,down,down
2006-09-25,1.2745022773742676,0.0085855331271886,1.900598764419556,1665.25,1326.3699951171875,15633.8095703125,5798.2998046875,13870188.0,370883.0,532260100.0,2237271.3,4.5,5.5,4.3,8.3,810400000.0,878863000.0,755411.0,5.25,4.75,3.0,0.4,-0.004295073545614,0.0019316645279154,-0.0005701310386168,down,up,down
2006-09-26,1.2686975002288818,0.0085367932915687,1.895016074180603,1673.5,1336.3499755859375,15557.4501953125,5873.60009765625,13870188.0,370883.0,532260100.0,2237271.3,4.5,5.5,4.3,8.3,810400000.0,878863000.0,755411.0,5.25,4.75,3.0,0.4,-0.0045545443491437,-0.0056769725185207,-0.0029373323520275,down,down,down
2006-09-27,1.270599603652954,0.0085149863734841,1.8892878293991089,1677.25,1336.5899658203125,15947.8701171875,5930.10009765625,13870188.0,370883.0,532260100.0,2237271.3,4.5,5.5,4.3,8.3,810400000.0,878863000.0,755411.0,5.25,4.75,3.0,0.4,0.001499256854947,-0.0025544624708364,-0.0030227948245615,up,down,down
2006-09-28,1.2703574895858765,0.0084940111264586,1.876700639724732,1673.5,1338.8800048828125,16024.849609375,5971.2998046875,13870188.0,370883.0,532260100.0,2237271.3,4.5,5.5,4.3,8.3,810400000.0,878863000.0,755411.0,5.25,4.75,3.0,0.4,-0.0001905510330567,-0.0024633330114088,-0.0066623991741799,down,down,down
2006-09-29,1.2662074565887451,0.0084774503484368,1.8717128038406368,1671.25,1335.8499755859375,16127.580078125,5960.7998046875,13870188.0,370883.0,532260100.0,2237271.3,4.5,5.5,4.3,8.3,810400000.0,878863000.0,755411.0,5.25,4.75,3.0,0.4,-0.0032668229464166,-0.0019497005331454,-0.0026577685212633,down,down,down
2006-10-02,1.2741937637329102,0.0084990644827485,1.8868993520736688,1647.5,1331.3199462890625,16254.2900390625,5957.7998046875,14039560.0,372847.0,539907200.0,2275266.2,4.4,5.4,4.3,8.2,809800000.0,881402000.0,755179.0,5.25,4.75,3.0,0.4,0.0063072659244012,0.0025496031735161,0.0081137171268317,up,up,up
2006-10-03,1.2734960317611694,0.008470986969769,1.8859028816223145,1653.75,1334.1099853515625,16242.08984375,5937.10009765625,14039560.0,372847.0,539907200.0,2275266.2,4.4,5.4,4.3,8.2,809800000.0,881402000.0,755179.0,5.25,4.75,3.0,0.4,-0.000547587024517,-0.0033036004181981,-0.0005280994189007,down,down,down
2006-10-04,1.2712942361831665,0.0084875235334038,1.8864009380340576,1692.5,1350.199951171875,16082.5498046875,5966.5,14039560.0,372847.0,539907200.0,2275266.2,4.4,5.4,4.3,8.2,809800000.0,881402000.0,755179.0,5.25,4.75,3.0,0.4,-0.0017289379182108,0.0019521413140897,0.0002640944115397,down,up,up
2006-10-05,1.269551157951355,0.0084853628650307,1.878604531288147,1701.75,1353.219970703125,16449.330078125,6004.5,14039560.0,372847.0,539907200.0,2275266.2,4.4,5.4,4.3,8.2,809800000.0,881402000.0,755179.0,5.25,4.75,3.0,0.4,-0.001371105273823,-0.0002545699419386,-0.004132953174862,down,down,down
2006-10-06,1.260398268699646,0.0084026549011468,1.8712925910949707,1700.0,1349.5899658203125,16436.060546875,6001.2001953125,14039560.0,372847.0,539907200.0,2275266.2,4.4,5.4,4.3,8.2,809800000.0,881402000.0,755179.0,5.25,4.75,3.0,0.4,-0.0072095474013657,-0.0097471334107289,-0.0038922189696638,down,down,down
2006-10-09,1.260096549987793,0.0084040677174925,1.867483258247376,1703.75,1350.6600341796875,16436.060546875,6030.89990234375,14039560.0,372847.0,539907200.0,2275266.2,4.4,5.4,4.3,8.2,809800000.0,881402000.0,755179.0,5.25,4.75,3.0,0.4,-0.0002393836292431,0.0001681392800634,-0.0020356692832123,down,up,down
2006-10-10,1.2531956434249878,0.0083563132211565,1.8536025285720823,1703.75,1353.4200439453125,16477.25,6072.7001953125,14039560.0,372847.0,539907200.0,2275266.2,4.4,5.4,4.3,8.2,809800000.0,881402000.0,755179.0,5.25,4.75,3.0,0.4,-0.0054764903235962,-0.0056823074184186,-0.0074328536087229,down,down,down
2006-10-11,1.2523951530456543,0.0083514284342527,1.8548402786254885,1706.5,1349.949951171875,16400.5703125,6073.5,14039560.0,372847.0,539907200.0,2275266.2,4.4,5.4,4.3,8.2,809800000.0,881402000.0,755179.0,5.25,4.75,3.25,0.4,-0.0006387593058859,-0.0005845624469211,0.0006677537575219,down,down,up
2006-10-12,1.2559974193572998,0.0083766123279929,1.859496474266052,1732.75,1362.8299560546875,16368.8095703125,6121.2998046875,14039560.0,372847.0,539907200.0,2275266.2,4.4,5.4,4.3,8.2,809800000.0,881402000.0,755179.0,5.25,4.75,3.25,0.4,0.0028763017030888,0.0030155193136673,0.0025102946567527,up,up,up
2006-10-13,1.250500202178955,0.0083612045273184,1.855184316635132,1739.25,1365.6199951171875,16536.5390625,6157.2998046875,14039560.0,372847.0,539907200.0,2275266.2,4.4,5.4,4.3,8.2,809800000.0,881402000.0,755179.0,5.25,4.75,3.25,0.4,-0.00437677426213,-0.0018393832818323,-0.0023189920984507,down,down,down
2006-10-16,1.2541072368621826,0.0084061874076724,1.8623013496398928,1741.25,1369.06005859375,16692.759765625,6172.39990234375,14039560.0,372847.0,539907200.0,2275266.2,4.4,5.4,4.3,8.2,809800000.0,881402000.0,755179.0,5.25,4.75,3.25,0.4,0.0028844734906419,0.0053799521596473,0.0038362942921323,up,up,up
2006-10-17,1.2545005083084106,0.0084324143826961,1.8717827796936035,1720.25,1364.050048828125,16611.58984375,6108.60009765625,14039560.0,372847.0,539907200.0,2275266.2,4.4,5.4,4.3,8.2,809800000.0,881402000.0,755179.0,5.25,4.75,3.25,0.4,0.0003135867768468,0.0031199607802891,0.005091243721401,up,up,up
2006-10-18,1.2539026737213137,0.0084090149030089,1.867483258247376,1715.0,1365.800048828125,16653.0,6150.39990234375,14039560.0,372847.0,539907200.0,2275266.2,4.4,5.4,4.3,8.2,809800000.0,881402000.0,755179.0,5.25,4.75,3.25,0.4,-0.0004765518890885,-0.0027749442360442,-0.0022970194473802,down,down,down
2006-10-19,1.2627060413360596,0.0084545146673917,1.8770883083343504,1722.75,1366.9599609375,16551.359375,6156.0,14039560.0,372847.0,539907200.0,2275266.2,4.4,5.4,4.3,8.2,809800000.0,881402000.0,755179.0,5.25,4.75,3.25,0.4,0.0070207742588341,0.0054108316976011,0.0051433125542388,up,up,up
2006-10-20,1.2616068124771118,0.0084231803193688,1.8830972909927368,1718.75,1368.5999755859375,16651.630859375,6155.2001953125,14039560.0,372847.0,539907200.0,2275266.2,4.4,5.4,4.3,8.2,809800000.0,881402000.0,755179.0,5.25,4.75,3.25,0.4,-0.0008705342518078,-0.0037062267032021,0.0032012253401751,down,down,up
2006-10-23,1.255098819732666,0.0083822291344404,1.873501181602478,1734.5,1377.02001953125,16788.8203125,6166.10009765625,14039560.0,372847.0,539907200.0,2275266.2,4.4,5.4,4.3,8.2,809800000.0,881402000.0,755179.0,5.25,4.75,3.25,0.4,-0.0051584952459694,-0.0048617248326304,-0.0050959180049586,down,down,down
2006-10-24,1.2559027671813965,0.0083794202655553,1.873501181602478,1726.25,1377.3800048828125,16780.470703125,6182.5,14039560.0,372847.0,539907200.0,2275266.2,4.4,5.4,4.3,8.2,809800000.0,881402000.0,755179.0,5.25,4.75,3.25,0.4,0.0006405451396263,-0.0003350980795261,0.0,up,down,down
2006-10-25,1.2616068124771118,0.008407600224018,1.878992915153504,1740.5,1382.219970703125,16699.30078125,6214.60009765625,14039560.0,372847.0,539907200.0,2275266.2,4.4,5.4,4.3,8.2,809800000.0,881402000.0,755179.0,5.25,4.75,3.25,0.4,0.0045417889384198,0.0033629961942041,0.0029312677274795,up,up,up
2006-10-26,1.2694060802459717,0.0084473732858896,1.8906092643737795,1753.0,1389.0799560546875,16811.599609375,6184.7998046875,14039560.0,372847.0,539907200.0,2275266.2,4.4,5.4,4.3,8.2,809800000.0,881402000.0,755179.0,5.25,4.75,3.25,0.4,0.0061820114569184,0.0047306081178764,0.0061822208729969,up,up,up
2006-10-27,1.2743074893951416,0.0085048479959368,1.8968852758407595,1731.5,1377.3399658203125,16669.0703125,6160.89990234375,14039560.0,372847.0,539907200.0,2275266.2,4.4,5.4,4.3,8.2,809800000.0,881402000.0,755179.0,5.25,4.75,3.25,0.4,0.0038611829779642,0.0068038558380278,0.0033195708839703,up,up,up
2006-10-30,1.271795392036438,0.008502678014338,1.8998043537139893,1736.75,1377.9300537109375,16351.849609375,6126.7998046875,14039560.0,372847.0,539907200.0,2275266.2,4.4,5.4,4.3,8.2,809800000.0,881402000.0,755179.0,5.25,4.75,3.25,0.4,-0.0019713431645104,-0.0002551464294056,0.0015388795044213,down,down,up
2006-10-31,1.2766989469528198,0.0085623767226934,1.9082876443862915,1742.75,1377.93994140625,16399.390625,6129.2001953125,14039560.0,372847.0,539907200.0,2275266.2,4.4,5.4,4.3,8.2,809800000.0,881402000.0,755745.0,5.25,4.75,3.25,0.4,0.003855616199812,0.0070211653616345,0.0044653496323019,up,up,up
2006-11-01,1.2754452228546145,0.0085309669375419,1.9073050022125244,1719.25,1367.81005859375,16375.259765625,6149.60009765625,14039560.0,372847.0,539907200.0,2275266.2,4.5,5.5,4.2,8.2,816800000.0,875657000.0,755745.0,5.25,4.75,3.25,0.4,-0.0009820044899369,-0.0036683488905894,-0.0005149339915593,down,down,down
2006-11-02,1.2780042886734009,0.0085397101938724,1.9082149267196653,1716.5,1367.3399658203125,16350.01953125,6149.2998046875,14039560.0,372847.0,539907200.0,2275266.2,4.5,5.5,4.2,8.2,816800000.0,875657000.0,755745.0,5.25,4.75,3.25,0.4,0.0020064098190424,0.0010248845640257,0.0004770734130541,up,up,up
2006-11-03,1.2706964015960691,0.0084760123863816,1.90110456943512,1713.75,1364.300048828125,16350.01953125,6148.10009765625,14039560.0,372847.0,539907200.0,2275266.2,4.5,5.5,4.2,8.2,816800000.0,875657000.0,755745.0,5.25,4.75,3.25,0.4,-0.0057182023112907,-0.0074590127820152,-0.0037261826144334,down,down,down
2006-11-06,1.2725560665130615,0.0084623852744698,1.898289561271668,1737.25,1379.780029296875,16364.759765625,6224.5,14039560.0,372847.0,539907200.0,2275266.2,4.5,5.5,4.2,8.2,816800000.0,875657000.0,755745.0,5.25,4.75,3.25,0.4,0.0014635005770509,-0.0016077267576548,-0.0014807224224854,up,down,down
2006-11-07,1.27790629863739,0.0085041243582963,1.905596613883972,1751.75,1382.8399658203125,16393.41015625,6244.0,14039560.0,372847.0,539907200.0,2275266.2,4.5,5.5,4.2,8.2,816800000.0,875657000.0,755745.0,5.25,4.75,3.25,0.4,0.0042043193735177,0.0049323072009523,0.0038492824073736,up,up,up
2006-11-08,1.2759984731674194,0.0084868026897311,1.9051973819732664,1761.75,1385.719970703125,16215.740234375,6239.0,14039560.0,372847.0,539907200.0,2275266.2,4.5,5.5,4.2,8.2,816800000.0,875657000.0,755745.0,5.25,4.75,3.25,0.4,-0.0014929306413191,-0.0020368550406135,-0.0002095049433845,down,down,down
2006-11-09,1.283252239227295,0.0084896851330995,1.9069048166275024,1750.5,1378.3299560546875,16198.5703125,6231.5,14039560.0,372847.0,539907200.0,2275266.2,4.5,5.5,4.2,8.2,816800000.0,875657000.0,755745.0,5.25,5.0,3.25,0.4,0.0056847764416749,0.0003396383153679,0.0008961982996573,up,up,up
2006-11-10,1.2853965759277344,0.0085091898217797,1.912192106246948,1758.25,1380.9000244140625,16112.4296875,6208.39990234375,14039560.0,372847.0,539907200.0,2275266.2,4.5,5.5,4.2,8.2,816800000.0,875657000.0,755745.0,5.25,5.0,3.25,0.4,0.0016710173065668,0.0022974572524667,0.0027727076744168,up,up,up
2006-11-13,1.2825939655303955,0.0085012326017022,1.9050523042678835,1773.5,1384.4200439453125,16022.490234375,6194.2001953125,14039560.0,372847.0,539907200.0,2275266.2,4.5,5.5,4.2,8.2,816800000.0,875657000.0,755745.0,5.25,5.0,3.25,0.4,-0.0021803468671263,-0.0009351325148645,-0.00373383090315,down,down,down
2006-11-14,1.2813942432403564,0.0085012326017022,1.8962019681930544,1796.25,1393.219970703125,16289.5498046875,6186.60009765625,14039560.0,372847.0,539907200.0,2275266.2,4.5,5.5,4.2,8.2,816800000.0,875657000.0,755745.0,5.25,5.0,3.25,0.4,-0.0009353874431671,0.0,-0.0046457181543003,down,down,down
2006-11-15,1.282495141029358,0.0084832031279802,1.8893948793411253,1801.25,1396.5699462890625,16243.4697265625,6229.7998046875,14039560.0,372847.0,539907200.0,2275266.2,4.5,5.5,4.2,8.2,816800000.0,875657000.0,755745.0,5.25,5.0,3.25,0.4,0.0008591405766094,-0.0021208070131371,-0.0035898543330886,up,down,down
2006-11-16,1.279394030570984,0.008458805270493,1.8883957862854004,1810.25,1399.760009765625,16163.8701171875,6254.89990234375,14039560.0,372847.0,539907200.0,2275266.2,4.5,5.5,4.2,8.2,816800000.0,875657000.0,755745.0,5.25,5.0,3.25,0.4,-0.0024180290117004,-0.0028760194845185,-0.0005287899669089,down,down,down
2006-11-17,1.285000205039978,0.0085077416151762,1.8981095552444456,1806.75,1401.199951171875,16091.73046875,6192.0,14039560.0,372847.0,539907200.0,2275266.2,4.5,5.5,4.2,8.2,816800000.0,875657000.0,755745.0,5.25,5.0,3.25,0.4,0.0043818982542007,0.0057852549051942,0.005143926410762,up,up,up
2006-11-20,1.2818048000335691,0.0084717040881514,1.8973891735076904,1811.25,1400.5,15725.9404296875,6204.5,14039560.0,372847.0,539907200.0,2275266.2,4.5,5.5,4.2,8.2,816800000.0,875657000.0,755745.0,5.25,5.0,3.25,0.4,-0.0024866961062542,-0.0042358511406267,-0.0003795258997378,down,down,down
2006-11-21,1.2846039533615112,0.0084846429526805,1.8995157480239868,1815.5,1402.81005859375,15734.1396484375,6202.60009765625,14039560.0,372847.0,539907200.0,2275266.2,4.5,5.5,4.2,8.2,816800000.0,875657000.0,755745.0,5.25,5.0,3.25,0.4,0.0021837594365918,0.0015273036445166,0.0011207898442706,up,up,up
2006-11-22,1.2938953638076782,0.0085645765066146,1.9146084785461424,1824.25,1406.0899658203125,15914.23046875,6160.2998046875,14039560.0,372847.0,539907200.0,2275266.2,4.5,5.5,4.2,8.2,816800000.0,875657000.0,755745.0,5.25,5.0,3.25,0.4,0.0072328988415872,0.0094209684932997,0.0079455674625787,up,up,up
2006-11-23,1.295202612876892,0.0085999313741922,1.91600239276886,1823.5,1406.0899658203125,15914.23046875,6140.0,14039560.0,372847.0,539907200.0,2275266.2,4.5,5.5,4.2,8.2,816800000.0,875657000.0,755745.0,5.25,5.0,3.25,0.4,0.0010103205450608,0.0041280345327401,0.0007280413924501,up,up,up
2006-11-24,1.3085066080093384,0.0086288722231984,1.9318819046020508,1820.25,1400.949951171875,15734.599609375,6122.10009765625,14039560.0,372847.0,539907200.0,2275266.2,4.5,5.5,4.2,8.2,816800000.0,875657000.0,755745.0,5.25,5.0,3.25,0.4,0.0102717482192964,0.0033652418544931,0.0082878350742781,up,up,up
2006-11-27,1.3133012056350708,0.008612522855401,1.938209772109985,1779.0,1381.9599609375,15885.3798828125,6050.10009765625,14039560.0,372847.0,539907200.0,2275266.2,4.5,5.5,4.2,8.2,816800000.0,875657000.0,755745.0,5.25,5.0,3.25,0.4,0.0036641753250497,-0.0018947282303527,0.0032754939589527,up,down,up
