Date,eurusd,jpyusd,gbpusd,nq,sp500,nikkei,ftse,gdp_us,gdp_uk,gdp_jp,gdp_ez,unrate_us,unrate_uk,unrate_jp,unrate_ez,m0_us,m0_jp,m0_ez,ir_us,ir_uk,ir_deposit_ez,ir_lending_ez,ir_MRO_ez,ir_jp
2013-11-22,1.347182273864746,0.0098698167130351,1.6186991930007937,3420.0,1804.760009765625,15381.7197265625,6674.2998046875,17192.019,452248.0,512584.2,2502813.6,6.9,7.2,4.1,12.1,3684600.0,1908344,1245577.0,0.08,"0,5",0.0,0.75,0.25,0.3
2013-11-25,1.355233907699585,0.009872643277049,1.6231131553649902,3429.0,1802.47998046875,15619.1298828125,6694.60009765625,17192.019,452248.0,512584.2,2502813.6,6.9,7.2,4.1,12.1,3684600.0,1908344,1245577.0,0.08,"0,5",0.0,0.75,0.25,0.3
2013-11-26,1.3527590036392212,0.0098667982965707,1.6167103052139282,3447.25,1802.75,15515.240234375,6636.2001953125,17192.019,452248.0,512584.2,2502813.6,6.9,7.2,4.1,12.1,3684600.0,1908344,1245577.0,0.08,"0,5",0.0,0.75,0.25,0.3
2013-11-27,1.3567785024642944,0.009878103621304,1.620982050895691,3468.5,1807.22998046875,15449.6298828125,6649.5,17192.019,452248.0,512584.2,2502813.6,6.9,7.2,4.1,12.1,3684600.0,1908344,1245577.0,0.08,"0,5",0.0,0.75,0.25,0.3
2013-11-28,1.357367753982544,0.0097837783396244,1.62829327583313,3468.5,1807.22998046875,15727.1201171875,6654.5,17192.019,452248.0,512584.2,2502813.6,6.9,7.2,4.1,12.1,3684600.0,1908344,1245577.0,0.08,"0,5",0.0,0.75,0.25,0.3
2013-11-29,1.360396146774292,0.0097759356722235,1.6340937614440918,3487.5,1805.81005859375,15661.8701171875,6650.60009765625,17192.019,452248.0,512584.2,2502813.6,6.9,7.2,4.1,12.1,3684600.0,1908344,1245577.0,0.08,"0,5",0.0,0.75,0.25,0.3
2013-12-02,1.3585110902786257,0.0097588589414954,1.6377869844436646,3483.0,1800.9000244140625,15655.0703125,6595.2998046875,17192.019,452248.0,512584.2,2502813.6,6.7,7.2,3.9,12.0,3717500.0,1931770,1217405.0,0.09,"0,5",0.0,0.75,0.25,0.3
2013-12-03,1.3542062044143677,0.0097150579094886,1.6359918117523191,3475.75,1795.1500244140625,15749.66015625,6532.39990234375,17192.019,452248.0,512584.2,2502813.6,6.7,7.2,3.9,12.0,3717500.0,1931770,1217405.0,0.09,"0,5",0.0,0.75,0.25,0.3
2013-12-04,1.3590649366378784,0.0097703002393245,1.6388875246047974,3482.5,1792.81005859375,15407.9404296875,6510.0,17192.019,452248.0,512584.2,2502813.6,6.7,7.2,3.9,12.0,3717500.0,1931770,1217405.0,0.09,"0,5",0.0,0.75,0.25,0.3
2013-12-05,1.3586403131484983,0.0097652431577444,1.6378138065338137,3478.75,1785.030029296875,15177.490234375,6498.2998046875,17192.019,452248.0,512584.2,2502813.6,6.7,7.2,3.9,12.0,3717500.0,1931770,1217405.0,0.09,"0,5",0.0,0.75,0.25,0.3
2013-12-06,1.3669979572296145,0.0098287826403975,1.6333998441696167,3504.0,1805.0899658203125,15299.8603515625,6552.0,17192.019,452248.0,512584.2,2502813.6,6.7,7.2,3.9,12.0,3717500.0,1931770,1217405.0,0.09,"0,5",0.0,0.75,0.25,0.3
2013-12-09,1.3706516027450562,0.0096964063122868,1.6328929662704468,3518.5,1808.3699951171875,15650.2099609375,6559.5,17192.019,452248.0,512584.2,2502813.6,6.7,7.2,3.9,12.0,3717500.0,1931770,1217405.0,0.09,"0,5",0.0,0.75,0.25,0.3
2013-12-10,1.3740227222442627,0.0096837291494011,1.6425215005874634,3516.0,1802.6199951171875,15611.3095703125,6523.2998046875,17192.019,452248.0,512584.2,2502813.6,6.7,7.2,3.9,12.0,3717500.0,1931770,1217405.0,0.09,"0,5",0.0,0.75,0.25,0.3
2013-12-11,1.37644362449646,0.0097278160974383,1.6455758810043335,3470.5,1782.219970703125,15515.0595703125,6507.7001953125,17192.019,452248.0,512584.2,2502813.6,6.7,7.2,3.9,12.0,3717500.0,1931770,1217405.0,0.09,"0,5",0.0,0.75,0.25,0.3
2013-12-12,1.3786067962646484,0.0097553357481956,1.6376261711120603,3459.5,1775.5,15341.8203125,6445.2998046875,17192.019,452248.0,512584.2,2502813.6,6.7,7.2,3.9,12.0,3717500.0,1931770,1217405.0,0.09,"0,5",0.0,0.75,0.25,0.3
2013-12-13,1.375080704689026,0.009658102877438,1.6339869499206543,3457.5,1775.3199462890625,15403.1103515625,6440.0,17192.019,452248.0,512584.2,2502813.6,6.7,7.2,3.9,12.0,3717500.0,1931770,1217405.0,0.09,"0,5",0.0,0.75,0.25,0.3
2013-12-16,1.3739283084869385,0.0096833547577261,1.630496859550476,3474.5,1786.5400390625,15152.91015625,6522.2001953125,17192.019,452248.0,512584.2,2502813.6,6.7,7.2,3.9,12.0,3717500.0,1931770,1217405.0,0.09,"0,5",0.0,0.75,0.25,0.3
2013-12-17,1.3762919902801514,0.0097061935812234,1.6299653053283691,3465.25,1781.0,15278.6298828125,6486.2001953125,17192.019,452248.0,512584.2,2502813.6,6.7,7.2,3.9,12.0,3717500.0,1931770,1217405.0,0.09,"0,5",0.0,0.75,0.25,0.3
2013-12-18,1.3771259784698486,0.0097443088889122,1.6277896165847778,3512.75,1810.6500244140625,15587.7998046875,6492.10009765625,17192.019,452248.0,512584.2,2502813.6,6.7,7.2,3.9,12.0,3717500.0,1931770,1217405.0,0.09,"0,5",0.0,0.75,0.25,0.3
2013-12-19,1.3684945106506348,0.009595732204616,1.6386995315551758,3497.0,1809.5999755859373,15859.2197265625,6584.7001953125,17192.019,452248.0,512584.2,2502813.6,6.7,7.2,3.9,12.0,3717500.0,1931770,1217405.0,0.09,"0,5",0.0,0.75,0.25,0.3
2013-12-20,1.3655791282653809,0.009589934721589,1.6364737749099731,3503.0,1818.3199462890625,15870.419921875,6606.60009765625,17192.019,452248.0,512584.2,2502813.6,6.7,7.2,3.9,12.0,3717500.0,1931770,1217405.0,0.09,"0,5",0.0,0.75,0.25,0.3
2013-12-23,1.3678393363952637,0.0096126114949584,1.633159637451172,3564.75,1827.989990234375,15870.419921875,6678.60009765625,17192.019,452248.0,512584.2,2502813.6,6.7,7.2,3.9,12.0,3717500.0,1931770,1217405.0,0.09,"0,5",0.0,0.75,0.25,0.3
2013-12-24,1.3699944019317627,0.0095991399139165,1.635028839111328,3569.75,1833.3199462890625,15889.330078125,6694.2001953125,17192.019,452248.0,512584.2,2502813.6,6.7,7.2,3.9,12.0,3717500.0,1931770,1217405.0,0.09,"0,5",0.0,0.75,0.25,0.3
2013-12-25,1.3681949377059937,0.0095877274870872,1.6370898485183716,3569.75,1833.3199462890625,16009.990234375,6694.2001953125,17192.019,452248.0,512584.2,2502813.6,6.7,7.2,3.9,12.0,3717500.0,1931770,1217405.0,0.09,"0,5",0.0,0.75,0.25,0.3
2013-12-26,1.3668484687805176,0.009567180648446,1.6354032754898071,3581.75,1842.02001953125,16174.4404296875,6694.2001953125,17192.019,452248.0,512584.2,2502813.6,6.7,7.2,3.9,12.0,3717500.0,1931770,1217405.0,0.09,"0,5",0.0,0.75,0.25,0.3
2013-12-27,1.3696191310882568,0.0095347976312041,1.641631841659546,3570.25,1841.4000244140625,16178.9404296875,6750.89990234375,17192.019,452248.0,512584.2,2502813.6,6.7,7.2,3.9,12.0,3717500.0,1931770,1217405.0,0.09,"0,5",0.0,0.75,0.25,0.3
2013-12-30,1.3750240802764893,0.0094948727637529,1.6482338905334473,3565.75,1841.0699462890625,16291.3095703125,6731.2998046875,17192.019,452248.0,512584.2,2502813.6,6.7,7.2,3.9,12.0,3717500.0,1931770,1217405.0,0.09,"0,5",0.0,0.75,0.25,0.3
2013-12-31,1.3810056447982788,0.0095298001542687,1.6495118141174316,3583.75,1848.3599853515625,16291.3095703125,6749.10009765625,17192.019,452248.0,512584.2,2502813.6,6.7,7.2,3.9,12.0,3717500.0,1931770,1194434.0,0.09,"0,5",0.0,0.75,0.25,0.3
2014-01-01,1.3744947910308838,0.0094966758042573,1.656396985054016,3583.75,1848.3599853515625,16291.3095703125,6749.10009765625,17197.738,457992.0,516494.2,2526579.8,6.6,6.9,3.8,12.1,3728500.0,2009002,1194434.0,0.07,"0,5",0.0,0.75,0.25,0.3
2014-01-02,1.3766709566116333,0.0094945123419165,1.6580722332000732,3559.25,1831.97998046875,16291.3095703125,6717.89990234375,17197.738,457992.0,516494.2,2526579.8,6.6,6.9,3.8,12.1,3728500.0,2009002,1194434.0,0.07,"0,5",0.0,0.75,0.25,0.3
2014-01-03,1.3666616678237915,0.0095389811322093,1.6447908878326416,3531.5,1831.3699951171875,16291.3095703125,6730.7001953125,17197.738,457992.0,516494.2,2526579.8,6.6,6.9,3.8,12.1,3728500.0,2009002,1194434.0,0.07,"0,5",0.0,0.75,0.25,0.3
2014-01-06,1.3596007823944092,0.0095317978411912,1.6413085460662842,3517.75,1826.77001953125,15908.8798828125,6730.7001953125,17197.738,457992.0,516494.2,2526579.8,6.6,6.9,3.8,12.1,3728500.0,2009002,1194434.0,0.07,"0,5",0.0,0.75,0.25,0.3
2014-01-07,1.3631964921951294,0.0095960078760981,1.6417936086654663,3548.75,1837.8800048828125,15814.3701171875,6755.5,17197.738,457992.0,516494.2,2526579.8,6.6,6.9,3.8,12.1,3728500.0,2009002,1194434.0,0.07,"0,5",0.0,0.75,0.25,0.3
2014-01-08,1.3616372346878052,0.0095500042662024,1.6400164365768433,3564.75,1837.489990234375,16121.4501953125,6721.7998046875,17197.738,457992.0,516494.2,2526579.8,6.6,6.9,3.8,12.1,3728500.0,2009002,1194434.0,0.07,"0,5",0.0,0.75,0.25,0.3
2014-01-09,1.3572019338607788,0.0095379799604415,1.644709825515747,3547.75,1838.1300048828125,15880.330078125,6691.2998046875,17197.738,457992.0,516494.2,2526579.8,6.6,6.9,3.8,12.1,3728500.0,2009002,1194434.0,0.07,"0,5",0.0,0.75,0.25,0.3
2014-01-10,1.360710859298706,0.0095392540097236,1.6479079723358154,3561.5,1842.3699951171875,15912.0595703125,6739.89990234375,17197.738,457992.0,516494.2,2526579.8,6.6,6.9,3.8,12.1,3728500.0,2009002,1194434.0,0.07,"0,5",0.0,0.75,0.25,0.3
2014-01-13,1.36718487739563,0.009620102122426,1.6494300365447998,3509.5,1819.199951171875,15912.0595703125,6757.2001953125,17197.738,457992.0,516494.2,2526579.8,6.6,6.9,3.8,12.1,3728500.0,2009002,1194434.0,0.07,"0,5",0.0,0.75,0.25,0.3
2014-01-14,1.3669979572296145,0.0096978163346648,1.6389949321746826,3573.75,1838.8800048828125,15422.400390625,6766.89990234375,17197.738,457992.0,516494.2,2526579.8,6.6,6.9,3.8,12.1,3728500.0,2009002,1194434.0,0.07,"0,5",0.0,0.75,0.25,0.3
2014-01-15,1.3668484687805176,0.0095988633111119,1.6434123516082764,3598.25,1848.3800048828125,15808.73046875,6819.89990234375,17197.738,457992.0,516494.2,2526579.8,6.6,6.9,3.8,12.1,3728500.0,2009002,1194434.0,0.07,"0,5",0.0,0.75,0.25,0.3
2014-01-16,1.359933614730835,0.009562880732119,1.6361792087554932,3595.25,1845.8900146484373,15747.2001953125,6815.39990234375,17197.738,457992.0,516494.2,2526579.8,6.6,6.9,3.8,12.1,3728500.0,2009002,1194434.0,0.07,"0,5",0.0,0.75,0.25,0.3
2014-01-17,1.3618041276931765,0.0095881875604391,1.63529634475708,3584.75,1838.699951171875,15734.4599609375,6829.2998046875,17197.738,457992.0,516494.2,2526579.8,6.6,6.9,3.8,12.1,3728500.0,2009002,1194434.0,0.07,"0,5",0.0,0.75,0.25,0.3
2014-01-20,1.3527590036392212,0.0095934309065341,1.6417936086654663,3584.75,1838.699951171875,15641.6796875,6836.7001953125,17197.738,457992.0,516494.2,2526579.8,6.6,6.9,3.8,12.1,3728500.0,2009002,1194434.0,0.07,"0,5",0.0,0.75,0.25,0.3
2014-01-21,1.3549033403396606,0.00959462672472,1.64241361618042,3609.5,1843.800048828125,15795.9599609375,6834.2998046875,17197.738,457992.0,516494.2,2526579.8,6.6,6.9,3.8,12.1,3728500.0,2009002,1194434.0,0.07,"0,5",0.0,0.75,0.25,0.3
2014-01-22,1.355913758277893,0.0095948111265897,1.647527813911438,3620.5,1844.8599853515625,15820.9599609375,6826.2998046875,17197.738,457992.0,516494.2,2526579.8,6.6,6.9,3.8,12.1,3728500.0,2009002,1194434.0,0.07,"0,5",0.0,0.75,0.25,0.3
2014-01-23,1.354224443435669,0.0095570310950279,1.6562050580978394,3613.75,1828.4599609375,15695.8896484375,6773.2998046875,17197.738,457992.0,516494.2,2526579.8,6.6,6.9,3.8,12.1,3728500.0,2009002,1194434.0,0.07,"0,5",0.0,0.75,0.25,0.3
2014-01-24,1.3689066171646118,0.0096739865839481,1.6634783744812012,3532.25,1790.2900390625,15391.5595703125,6663.7001953125,17197.738,457992.0,516494.2,2526579.8,6.6,6.9,3.8,12.1,3728500.0,2009002,1194434.0,0.07,"0,5",0.0,0.75,0.25,0.3
2014-01-27,1.3687942028045654,0.0097991181537508,1.6490492820739746,3503.0,1781.56005859375,15005.73046875,6550.7001953125,17197.738,457992.0,516494.2,2526579.8,6.6,6.9,3.8,12.1,3728500.0,2009002,1194434.0,0.07,"0,5",0.0,0.75,0.25,0.3
2014-01-28,1.367465257644653,0.0097407968714833,1.657495141029358,3501.0,1792.5,14980.16015625,6572.2998046875,17197.738,457992.0,516494.2,2526579.8,6.6,6.9,3.8,12.1,3728500.0,2009002,1194434.0,0.07,"0,5",0.0,0.75,0.25,0.3
2014-01-29,1.3655046224594116,0.0096870120614767,1.6570007801055908,3473.0,1774.199951171875,15383.91015625,6544.2998046875,17197.738,457992.0,516494.2,2526579.8,6.6,6.9,3.8,12.1,3728500.0,2009002,1194434.0,0.07,"0,5",0.0,0.75,0.25,0.3
2014-01-30,1.365859031677246,0.0097751710563898,1.6559032201766968,3502.0,1794.18994140625,15007.0595703125,6538.5,17197.738,457992.0,516494.2,2526579.8,6.6,6.9,3.8,12.1,3728500.0,2009002,1194434.0,0.07,"0,5",0.0,0.75,0.25,0.3
2014-01-31,1.3558770418167114,0.0097316019237041,1.6498383283615112,3514.0,1782.5899658203125,14914.5302734375,6510.39990234375,17197.738,457992.0,516494.2,2526579.8,6.6,6.9,3.8,12.1,3728500.0,2009002,1256049.0,0.07,"0,5",0.0,0.75,0.25,0.3
2014-02-03,1.3488178253173828,0.0097855012863874,1.643790602684021,3430.0,1741.8900146484375,14619.1298828125,6465.7001953125,17197.738,457992.0,516494.2,2526579.8,6.7,6.8,3.8,12.0,3833400.0,2066562,1256049.0,0.07,"0,5",0.0,0.75,0.25,0.3
2014-02-04,1.3525028228759766,0.0098870899528265,1.6308956146240234,3452.0,1755.199951171875,14008.4697265625,6449.2998046875,17197.738,457992.0,516494.2,2526579.8,6.7,6.8,3.8,12.0,3833400.0,2066562,1256049.0,0.07,"0,5",0.0,0.75,0.25,0.3
2014-02-05,1.3515887260437012,0.0098339049145579,1.6330530643463137,3445.5,1751.6400146484375,14180.3798828125,6457.89990234375,17197.738,457992.0,516494.2,2526579.8,6.7,6.8,3.8,12.0,3833400.0,2066562,1256049.0,0.07,"0,5",0.0,0.75,0.25,0.3
2014-02-06,1.3535096645355225,0.009855518117547,1.6327064037322998,3487.25,1773.4300537109375,14155.1201171875,6558.2998046875,17197.738,457992.0,516494.2,2526579.8,6.7,6.8,3.8,12.0,3833400.0,2066562,1256049.0,0.07,"0,5",0.0,0.75,0.25,0.3
2014-02-07,1.3592127561569214,0.0098001742735505,1.632200002670288,3558.0,1797.02001953125,14462.41015625,6571.7001953125,17197.738,457992.0,516494.2,2526579.8,6.7,6.8,3.8,12.0,3833400.0,2066562,1256049.0,0.07,"0,5",0.0,0.75,0.25,0.3
2014-02-10,1.361933946609497,0.0097538139671087,1.6410391330718994,3577.5,1799.8399658203125,14718.33984375,6591.60009765625,17197.738,457992.0,516494.2,2526579.8,6.7,6.8,3.8,12.0,3833400.0,2066562,1256049.0,0.07,"0,5",0.0,0.75,0.25,0.3
2014-02-11,1.364610195159912,0.0097911544144153,1.6408774852752686,3612.75,1819.75,14718.33984375,6672.7001953125,17197.738,457992.0,516494.2,2526579.8,6.7,6.8,3.8,12.0,3833400.0,2066562,1256049.0,0.07,"0,5",0.0,0.75,0.25,0.3
2014-02-12,1.363902926445007,0.0097541948780417,1.6448721885681152,3624.5,1819.260009765625,14800.0595703125,6675.0,17197.738,457992.0,516494.2,2526579.8,6.7,6.8,3.8,12.0,3833400.0,2066562,1256049.0,0.07,"0,5",0.0,0.75,0.25,0.3
2014-02-13,1.3590095043182373,0.0097590489313006,1.6609915494918823,3651.0,1829.8299560546875,14534.740234375,6659.39990234375,17197.738,457992.0,516494.2,2526579.8,6.7,6.8,3.8,12.0,3833400.0,2066562,1256049.0,0.07,"0,5",0.0,0.75,0.25,0.3
2014-02-14,1.3678767681121826,0.0097858840599656,1.6657227277755735,3661.0,1838.6300048828125,14313.0302734375,6663.60009765625,17197.738,457992.0,516494.2,2526579.8,6.7,6.8,3.8,12.0,3833400.0,2066562,1256049.0,0.07,"0,5",0.0,0.75,0.25,0.3
2014-02-17,1.3699944019317627,0.0098460083827376,1.67613685131073,3661.0,1838.6300048828125,14393.1103515625,6736.0,17197.738,457992.0,516494.2,2526579.8,6.7,6.8,3.8,12.0,3833400.0,2066562,1256049.0,0.07,"0,5",0.0,0.75,0.25,0.3
2014-02-18,1.3704450130462646,0.009797966107726,1.6719892024993896,3675.0,1840.760009765625,14843.240234375,6796.39990234375,17197.738,457992.0,516494.2,2526579.8,6.7,6.8,3.8,12.0,3833400.0,2066562,1256049.0,0.07,"0,5",0.0,0.75,0.25,0.3
2014-02-19,1.376197338104248,0.0097721144556999,1.668613314628601,3654.5,1828.75,14766.5302734375,6796.7001953125,17197.738,457992.0,516494.2,2526579.8,6.7,6.8,3.8,12.0,3833400.0,2066562,1256049.0,0.07,"0,5",0.0,0.75,0.25,0.3
2014-02-20,1.373041749000549,0.0097741205245256,1.6675838232040403,3671.5,1839.780029296875,14449.1796875,6813.0,17197.738,457992.0,516494.2,2526579.8,6.7,6.8,3.8,12.0,3833400.0,2066562,1256049.0,0.07,"0,5",0.0,0.75,0.25,0.3
2014-02-21,1.372118592262268,0.0097740245983004,1.66616690158844,3664.5,1836.25,14865.669921875,6838.10009765625,17197.738,457992.0,516494.2,2526579.8,6.7,6.8,3.8,12.0,3833400.0,2066562,1256049.0,0.07,"0,5",0.0,0.75,0.25,0.3
2014-02-24,1.3737962245941162,0.0097548607736825,1.6633399724960327,3688.0,1847.6099853515625,14837.6796875,6865.89990234375,17197.738,457992.0,516494.2,2526579.8,6.7,6.8,3.8,12.0,3833400.0,2066562,1256049.0,0.07,"0,5",0.0,0.75,0.25,0.3
2014-02-25,1.373607516288757,0.0097578112035989,1.6656949520111084,3688.5,1845.1199951171875,15051.599609375,6830.5,17197.738,457992.0,516494.2,2526579.8,6.7,6.8,3.8,12.0,3833400.0,2066562,1256049.0,0.07,"0,5",0.0,0.75,0.25,0.3
2014-02-26,1.374608278274536,0.0097895245999097,1.6677229404449463,3673.75,1845.1600341796875,14970.9697265625,6799.2001953125,17197.738,457992.0,516494.2,2526579.8,6.7,6.8,3.8,12.0,3833400.0,2066562,1256049.0,0.07,"0,5",0.0,0.75,0.25,0.3
2014-02-27,1.3681949377059937,0.0097752660512924,1.6668334007263184,3701.5,1854.2900390625,14923.1103515625,6810.2998046875,17197.738,457992.0,516494.2,2526579.8,6.7,6.8,3.8,12.0,3833400.0,2066562,1256049.0,0.07,"0,5",0.0,0.75,0.25,0.3
2014-02-28,1.3707455396652222,0.009793359786272,1.6691983938217163,3695.25,1859.449951171875,14841.0703125,6809.7001953125,17197.738,457992.0,516494.2,2526579.8,6.7,6.8,3.8,12.0,3833400.0,2066562,1189952.0,0.07,"0,5",0.0,0.75,0.25,0.3
2014-03-03,1.377695083618164,0.0098711811006069,1.6729121208190918,3668.75,1845.72998046875,14652.23046875,6708.39990234375,17197.738,457992.0,516494.2,2526579.8,6.7,6.6,3.8,12.0,3885900.0,2129975,1189952.0,0.08,"0,5",0.0,0.75,0.25,0.3
2014-03-04,1.373701810836792,0.0098607661202549,1.6668334007263184,3716.75,1873.9100341796875,14721.48046875,6823.7998046875,17197.738,457992.0,516494.2,2526579.8,6.7,6.6,3.8,12.0,3885900.0,2129975,1189952.0,0.08,"0,5",0.0,0.75,0.25,0.3
2014-03-05,1.374117136001587,0.0097868423908948,1.666694402694702,3728.25,1873.81005859375,14897.6298828125,6775.39990234375,17197.738,457992.0,516494.2,2526579.8,6.7,6.6,3.8,12.0,3885900.0,2129975,1189952.0,0.08,"0,5",0.0,0.75,0.25,0.3
2014-03-06,1.3734188079833984,0.0097687738016247,1.6719053983688354,3722.0,1877.030029296875,15134.75,6788.5,17197.738,457992.0,516494.2,2526579.8,6.7,6.6,3.8,12.0,3885900.0,2129975,1189952.0,0.08,"0,5",0.0,0.75,0.25,0.3
2014-03-07,1.3863087892532349,0.0097057223320007,1.6741725206375122,3704.25,1878.0400390625,15274.0703125,6712.7001953125,17197.738,457992.0,516494.2,2526579.8,6.7,6.6,3.8,12.0,3885900.0,2129975,1189952.0,0.08,"0,5",0.0,0.75,0.25,0.3
2014-03-10,1.3878673315048218,0.0096908612176775,1.6731082201004028,3707.5,1877.1700439453125,15120.1396484375,6689.5,17197.738,457992.0,516494.2,2526579.8,6.7,6.6,3.8,12.0,3885900.0,2129975,1189952.0,0.08,"0,5",0.0,0.75,0.25,0.3
2014-03-11,1.3878865242004397,0.0096865436062216,1.6640042066574097,3688.5,1867.6300048828125,15224.1103515625,6685.5,17197.738,457992.0,516494.2,2526579.8,6.7,6.6,3.8,12.0,3885900.0,2129975,1189952.0,0.08,"0,5",0.0,0.75,0.25,0.3
2014-03-12,1.385809302330017,0.009723843075335,1.662068247795105,3706.75,1868.199951171875,14830.3896484375,6620.89990234375,17197.738,457992.0,516494.2,2526579.8,6.7,6.6,3.8,12.0,3885900.0,2129975,1189952.0,0.08,"0,5",0.0,0.75,0.25,0.3
2014-03-13,1.3904531002044678,0.009729235433042,1.6621235609054563,3651.25,1846.3399658203125,14815.98046875,6553.7998046875,17197.738,457992.0,516494.2,2526579.8,6.7,6.6,3.8,12.0,3885900.0,2129975,1189952.0,0.08,"0,5",0.0,0.75,0.25,0.3
2014-03-14,1.3865394592285156,0.0098251132294535,1.6625105142593384,3627.75,1841.1300048828125,14327.66015625,6527.89990234375,17197.738,457992.0,516494.2,2526579.8,6.7,6.6,3.8,12.0,3885900.0,2129975,1189952.0,0.08,"0,5",0.0,0.75,0.25,0.3
2014-03-17,1.39130437374115,0.0098687456920742,1.6642534732818604,3658.25,1858.8299560546875,14277.669921875,6568.39990234375,17197.738,457992.0,516494.2,2526579.8,6.7,6.6,3.8,12.0,3885900.0,2129975,1189952.0,0.08,"0,5",0.0,0.75,0.25,0.3
2014-03-18,1.3926606178283691,0.009817493148148,1.6639212369918823,3701.5,1872.25,14411.26953125,6605.2998046875,17197.738,457992.0,516494.2,2526579.8,6.7,6.6,3.8,12.0,3885900.0,2129975,1189952.0,0.08,"0,5",0.0,0.75,0.25,0.3
2014-03-19,1.3930875062942505,0.0098580438643693,1.6598061323165894,3681.75,1860.77001953125,14462.51953125,6573.10009765625,17197.738,457992.0,516494.2,2526579.8,6.7,6.6,3.8,12.0,3885900.0,2129975,1189952.0,0.08,"0,5",0.0,0.75,0.25,0.3
2014-03-20,1.381921648979187,0.0097591439262032,1.6539040803909302,3699.0,1872.010009765625,14224.23046875,6542.39990234375,17197.738,457992.0,516494.2,2526579.8,6.7,6.6,3.8,12.0,3885900.0,2129975,1189952.0,0.08,"0,5",0.0,0.75,0.25,0.3
2014-03-21,1.378207802772522,0.009764957241714,1.6508733034133911,3718.0,1866.52001953125,14224.23046875,6557.2001953125,17197.738,457992.0,516494.2,2526579.8,6.7,6.6,3.8,12.0,3885900.0,2129975,1189952.0,0.08,"0,5",0.0,0.75,0.25,0.3
2014-03-24,1.3795576095581057,0.0097808120772242,1.6490222215652466,3611.0,1857.43994140625,14475.2998046875,6520.39990234375,17197.738,457992.0,516494.2,2526579.8,6.7,6.6,3.8,12.0,3885900.0,2129975,1189952.0,0.08,"0,5",0.0,0.75,0.25,0.3
2014-03-25,1.3838915824890137,0.0097840651869773,1.6498383283615112,3623.75,1865.6199951171875,14423.1904296875,6604.89990234375,17197.738,457992.0,516494.2,2526579.8,6.7,6.6,3.8,12.0,3885900.0,2129975,1189952.0,0.08,"0,5",0.0,0.75,0.25,0.3
2014-03-26,1.3819025754928589,0.0097766043618321,1.6533024311065674,3572.75,1852.56005859375,14477.16015625,6605.2998046875,17197.738,457992.0,516494.2,2526579.8,6.7,6.6,3.8,12.0,3885900.0,2129975,1189952.0,0.08,"0,5",0.0,0.75,0.25,0.3
2014-03-27,1.378207802772522,0.0098132537677884,1.657687425613403,3554.25,1849.0400390625,14622.8896484375,6588.2998046875,17197.738,457992.0,516494.2,2526579.8,6.7,6.6,3.8,12.0,3885900.0,2129975,1189952.0,0.08,"0,5",0.0,0.75,0.25,0.3
2014-03-28,1.3741360902786257,0.0097898123785853,1.6607985496520996,3563.0,1857.6199951171875,14696.0302734375,6615.60009765625,17197.738,457992.0,516494.2,2526579.8,6.7,6.6,3.8,12.0,3885900.0,2129975,1189952.0,0.08,"0,5",0.0,0.75,0.25,0.3
2014-03-31,1.3752131462097168,0.0097192116081714,1.6643919944763184,3586.25,1872.3399658203125,14827.830078125,6598.39990234375,17197.738,457992.0,516494.2,2526579.8,6.7,6.6,3.8,12.0,3885900.0,2129975,1162787.0,0.08,"0,5",0.0,0.75,0.25,0.3
2014-04-01,1.3775053024291992,0.0096886083483695,1.666638970375061,3650.25,1885.52001953125,14791.990234375,6652.60009765625,17518.508,461616.0,517913.2,2534134.1,6.2,6.5,3.8,11.8,3930700.0,2189191,1162787.0,0.09,"0,5",0.0,0.75,0.25,0.3
2014-04-02,1.379481554031372,0.0096494359895586,1.663312315940857,3658.25,1890.9000244140625,14946.3203125,6659.0,17518.508,461616.0,517913.2,2534134.1,6.2,6.5,3.8,11.8,3930700.0,2189191,1162787.0,0.09,"0,5",0.0,0.75,0.25,0.3
2014-04-03,1.376822590827942,0.009627697058022,1.6627315282821655,3630.75,1888.77001953125,15071.8798828125,6649.10009765625,17518.508,461616.0,517913.2,2534134.1,6.2,6.5,3.8,11.8,3930700.0,2189191,1162787.0,0.09,"0,5",0.0,0.75,0.25,0.3
2014-04-04,1.3723821640014648,0.0096250092610716,1.659888744354248,3537.5,1865.0899658203125,15063.76953125,6695.60009765625,17518.508,461616.0,517913.2,2534134.1,6.2,6.5,3.8,11.8,3930700.0,2189191,1162787.0,0.09,"0,5",0.0,0.75,0.25,0.3
2014-04-07,1.3704074621200562,0.0096786683425307,1.657907485961914,3499.25,1845.0400390625,14808.849609375,6622.7998046875,17518.508,461616.0,517913.2,2534134.1,6.2,6.5,3.8,11.8,3930700.0,2189191,1162787.0,0.09,"0,5",0.0,0.75,0.25,0.3
2014-04-08,1.374306082725525,0.009702238254249,1.661046862602234,3528.5,1851.9599609375,14606.8798828125,6590.7001953125,17518.508,461616.0,517913.2,2534134.1,6.2,6.5,3.8,11.8,3930700.0,2189191,1162787.0,0.09,"0,5",0.0,0.75,0.25,0.3
2014-04-09,1.3793293237686155,0.0098082488402724,1.675013780593872,3591.0,1872.1800537109373,14299.6904296875,6635.60009765625,17518.508,461616.0,517913.2,2534134.1,6.2,6.5,3.8,11.8,3930700.0,2189191,1162787.0,0.09,"0,5",0.0,0.75,0.25,0.3
