,date,sp500,cpi,nasdaq,gdp,unrate,usdeur,usdgbp
0,2014-02-18,1840.760009765625,235.547,3675.0,17197.738,6.7,0.7299299836158752,0.5966100096702576
1,2014-02-19,1828.75,235.547,3654.5,17197.738,6.7,0.7296900153160095,0.5980899930000305
2,2014-02-20,1839.780029296875,235.547,3671.5,17197.738,6.7,0.726639986038208,0.5993000268936157
3,2014-02-21,1836.25,235.547,3664.5,17197.738,6.7,0.7283099889755249,0.5996699929237366
4,2014-02-24,1847.6099853515625,235.547,3688.0,17197.738,6.7,0.7287999987602234,0.6001799702644348
5,2014-02-25,1845.1199951171875,235.547,3688.5,17197.738,6.7,0.7279099822044373,0.6011999845504761
6,2014-02-26,1845.1600341796875,235.547,3673.75,17197.738,6.7,0.7280099987983704,0.600350022315979
7,2014-02-27,1854.2900390625,235.547,3701.5,17197.738,6.7,0.7274799942970276,0.59961998462677
8,2014-02-28,1859.449951171875,235.547,3695.25,17197.738,6.7,0.7308899760246277,0.5999400019645691
9,2014-03-03,1845.72998046875,236.028,3668.75,17197.738,6.7,0.7295299768447876,0.5990899801254272
10,2014-03-04,1873.9100341796875,236.028,3716.75,17197.738,6.7,0.725849986076355,0.597760021686554
11,2014-03-05,1873.81005859375,236.028,3728.25,17197.738,6.7,0.7279599905014038,0.5999400019645691
12,2014-03-06,1877.030029296875,236.028,3722.0,17197.738,6.7,0.7277399897575378,0.5999900102615356
13,2014-03-07,1878.0400390625,236.028,3704.25,17197.738,6.7,0.7281100153923035,0.5981199741363525
14,2014-03-10,1877.1700439453125,236.028,3707.5,17197.738,6.7,0.721340000629425,0.5973100066184998
15,2014-03-11,1867.6300048828125,236.028,3688.5,17197.738,6.7,0.7205299735069275,0.5976899862289429
16,2014-03-12,1868.199951171875,236.028,3706.75,17197.738,6.7,0.72052001953125,0.6009600162506104
17,2014-03-13,1846.3399658203125,236.028,3651.25,17197.738,6.7,0.7215999960899353,0.6016600131988525
